maintenance_id,vehicle_id,maintenance_date,maintenance_type,technician_id,technician_name,depot_location,cost_sar,duration_hours,parts_replaced,mileage_at_service,next_service_due,warranty_expiry,service_notes,quality_rating,maintenance_categories,tools_used,safety_checks,environmental_impact,created_at
MNT48974,ALD5018,2025-05-18T04:41:54,Electrical Check,TECH1333,Dominic Mendez,Jazan Depot,842.01,2.64,"['Alternator', 'Fuel Filter', 'Brake Discs']",235150,2025-10-13T04:41:54,2025-12-21T04:41:54,Nation south three three meeting contain mind. Concern always total pass business Democrat indicate. Success begin hotel always morning trouble.,4.0,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': True, 'engine': True, 'transmission': True}","{'oil_waste_liters': 14.039162543014921, 'hazardous_waste_kg': 9.163871154753027, 'co2_emissions_kg': 56.23498316742055}",2025-10-04T21:14:50.679937
MNT15215,ALD6604,2025-03-18T22:44:33,Annual Service,TECH6451,Cameron Arnold,Yanbu Depot,1604.61,1.64,"['Transmission Fluid', 'Fuel Pump', 'Starter Motor']",167777,2025-06-02T22:44:33,2025-07-25T22:44:33,"Woman parent future job body others enjoy.
Pull compare light. Student high you city talk he career chance. Standard able begin simple weight.",4.6,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': False, 'engine': False, 'transmission': False}","{'oil_waste_liters': 5.477866868298994, 'hazardous_waste_kg': 9.106139313521876, 'co2_emissions_kg': 108.50571379883672}",2025-10-04T21:14:50.681271
MNT13504,ALD1932,2025-04-22T03:40:38,Annual Service,TECH2683,Richard Sherman,Riyadh Depot,458.18,2.31,"['Tires', 'Starter Motor']",222434,2025-07-12T03:40:38,2025-12-21T03:40:38,Especially last make magazine. With involve great current thought travel. Daughter under per sign actually ready fly.,4.7,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': False, 'engine': False, 'transmission': False}","{'oil_waste_liters': 14.7806784001321, 'hazardous_waste_kg': 4.3250930762330295, 'co2_emissions_kg': 150.00579123943373}",2025-10-04T21:14:50.682280
MNT53328,ALD6760,2025-05-10T09:38:51,Safety Inspection,TECH7403,Miguel Nelson,Yanbu Depot,685.02,2.5,"['Oil Filter', 'Fuel Filter']",64118,2025-09-21T09:38:51,2026-01-07T09:38:51,Entire or your skill skill. Alone foreign senior hair effect. Whom matter election several live spend table. Majority draw decade.,4.7,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': False, 'engine': False, 'transmission': True}","{'oil_waste_liters': 11.490444756507571, 'hazardous_waste_kg': 3.784605683722196, 'co2_emissions_kg': 142.5098391208966}",2025-10-04T21:14:50.682769
MNT71344,ALD7913,2025-06-22T03:50:02,Warranty Service,TECH8309,Deanna Melendez,Dammam Depot,1618.44,2.45,"['Spark Plugs', 'Brake Pads']",109307,2025-08-13T03:50:02,2026-04-27T03:50:02,Throw and rate security special. Short land foot church factor.,4.9,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': False, 'engine': True, 'transmission': False}","{'oil_waste_liters': 7.44762331032903, 'hazardous_waste_kg': 9.162647446278994, 'co2_emissions_kg': 199.46179110392313}",2025-10-04T21:14:50.683137
MNT44185,ALD1249,2025-05-22T22:30:38,Brake Inspection,TECH7320,Drew Garner,Riyadh Depot,1478.86,4.91,"['Brake Pads', 'Brake Discs']",110265,2025-08-19T22:30:38,2026-01-15T22:30:38,Routine maintenance completed successfully,3.7,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': True, 'engine': False, 'transmission': False}","{'oil_waste_liters': 5.67807297784927, 'hazardous_waste_kg': 8.418746921086449, 'co2_emissions_kg': 105.73227633354134}",2025-10-04T21:14:50.683386
MNT44475,ALD2891,2025-06-28T06:16:55,Engine Repair,TECH8728,Katherine Curry,Yanbu Depot,2475.63,6.12,"['Timing Belt', 'Alternator', 'Transmission Fluid', 'Starter Motor', 'Fuel Filter']",265029,2025-11-13T06:16:55,2026-02-23T06:16:55,Guess term upon most. Clearly draw draw many. Purpose rule determine start resource of fact person.,4.6,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': True, 'engine': False, 'transmission': True}","{'oil_waste_liters': 5.224086185570029, 'hazardous_waste_kg': 4.618658938640992, 'co2_emissions_kg': 128.8764436107538}",2025-10-04T21:14:50.683760
MNT16230,ALD2146,2025-03-07T18:34:05,Routine Service,TECH8521,Carl Price,Dammam Depot,611.43,2.4,['Fuel Filter'],239532,2025-06-16T18:34:05,2026-03-01T18:34:05,Routine maintenance completed successfully,3.8,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': False, 'engine': True, 'transmission': False}","{'oil_waste_liters': 11.239496347136052, 'hazardous_waste_kg': 3.6851289271059264, 'co2_emissions_kg': 66.98949984078976}",2025-10-04T21:14:50.684002
MNT80635,ALD1829,2025-05-01T20:47:47,Brake Inspection,TECH4827,Patricia Lewis,Riyadh Depot,1956.71,1.7,"['Brake Pads', 'Brake Discs']",214423,2025-07-10T20:47:47,2025-09-24T20:47:47,Routine maintenance completed successfully,4.3,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': False, 'engine': False, 'transmission': True}","{'oil_waste_liters': 14.607222368402297, 'hazardous_waste_kg': 1.832109141313245, 'co2_emissions_kg': 125.76102728612317}",2025-10-04T21:14:50.684229
MNT96778,ALD1012,2025-02-08T13:34:00,Warranty Service,TECH9405,Gordon Taylor,Riyadh Depot,593.07,2.12,['Tires'],210816,2025-03-15T13:34:00,2025-09-02T13:34:00,Statement it recently policy trial yes. Image trip state. Crime health bring yourself.,4.8,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': False, 'engine': True, 'transmission': True}","{'oil_waste_liters': 6.018790048513436, 'hazardous_waste_kg': 6.213891627725249, 'co2_emissions_kg': 171.75680243285166}",2025-10-04T21:14:50.684583
MNT32918,ALD6688,2025-03-24T04:24:42,Electrical Check,TECH9115,Anthony Hughes,Haditha Depot,1449.65,2.11,"['Brake Pads', 'Tires', 'Fuel Filter']",426287,2025-09-05T04:24:42,2025-09-12T04:24:42,Early skill evidence lot material six enough. Low behavior beat result air. Country nature wrong over sure type able.,3.5,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': False, 'engine': False, 'transmission': True}","{'oil_waste_liters': 12.212780399100218, 'hazardous_waste_kg': 2.4584630076850136, 'co2_emissions_kg': 131.2296966287374}",2025-10-04T21:14:50.684946
MNT89614,ALD7701,2025-05-15T20:26:56,Routine Service,TECH4311,Lisa Hanson,Jazan Depot,312.63,1.66,"['Battery', 'Transmission Fluid', 'Timing Belt']",53537,2025-08-10T20:26:56,2025-12-03T20:26:56,Picture do four within. Political should matter myself report open team town.,4.9,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': True, 'engine': False, 'transmission': True}","{'oil_waste_liters': 18.343903995420693, 'hazardous_waste_kg': 3.0012228254115696, 'co2_emissions_kg': 112.26763238226918}",2025-10-04T21:14:50.685295
MNT99022,ALD2549,2025-03-05T10:53:47,Safety Inspection,TECH7439,Ms. Catherine Roy,Yanbu Depot,1302.21,3.5,"['Transmission Fluid', 'Brake Discs']",356721,2025-08-02T10:53:47,2025-07-21T10:53:47,Routine maintenance completed successfully,3.5,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': False, 'engine': True, 'transmission': True}","{'oil_waste_liters': 9.414286881683621, 'hazardous_waste_kg': 7.280861602139826, 'co2_emissions_kg': 104.82030613989431}",2025-10-04T21:14:50.685537
MNT19661,ALD2895,2025-02-25T14:48:13,Annual Service,TECH9518,Mary Stafford,Riyadh Depot,603.73,3.55,['Transmission Fluid'],467900,2025-03-30T14:48:13,2025-06-07T14:48:13,Mention inside series develop race. Report traditional maintain tax although.,3.7,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': True, 'engine': True, 'transmission': True}","{'oil_waste_liters': 14.709507828004575, 'hazardous_waste_kg': 3.7626348671108345, 'co2_emissions_kg': 80.24014156879505}",2025-10-04T21:14:50.685880
MNT99326,ALD5283,2025-05-20T09:11:48,Preventive Maintenance,TECH6611,Jessica Gentry,Jazan Depot,1334.04,5.39,"['Transmission Fluid', 'Coolant', 'Alternator']",369274,2025-11-06T09:11:48,2026-04-12T09:11:48,Routine maintenance completed successfully,3.7,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': True, 'engine': True, 'transmission': True}","{'oil_waste_liters': 18.08964947085074, 'hazardous_waste_kg': 9.584055047751121, 'co2_emissions_kg': 89.79430315053656}",2025-10-04T21:14:50.686111
MNT55840,ALD6438,2025-06-04T22:07:09,Transmission Service,TECH6164,Michael Vazquez,Jazan Depot,1782.86,5.08,"['Transmission Fluid', 'Fuel Filter']",353779,2025-08-01T22:07:09,2025-11-26T22:07:09,Care poor car still measure style amount. Difficult public finally while collection fight. Listen spring ground thing door peace.,4.6,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': True, 'engine': False, 'transmission': False}","{'oil_waste_liters': 14.167710106334312, 'hazardous_waste_kg': 8.103490068703266, 'co2_emissions_kg': 160.8594092055918}",2025-10-04T21:14:50.686470
MNT23010,ALD8833,2025-05-26T00:16:56,Routine Service,TECH3284,Louis Smith,Jazan Depot,573.31,0.78,"['Brake Pads', 'Starter Motor', 'Brake Discs']",310334,2025-08-14T00:16:56,2025-09-22T00:16:56,Routine maintenance completed successfully,4.5,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': False, 'engine': True, 'transmission': False}","{'oil_waste_liters': 10.698078653320543, 'hazardous_waste_kg': 3.390827132161277, 'co2_emissions_kg': 179.59923002699261}",2025-10-04T21:14:50.686697
MNT85187,ALD7005,2025-02-06T22:51:38,Engine Repair,TECH2668,Meghan Cabrera,Riyadh Depot,887.47,9.6,"['Fuel Pump', 'Alternator', 'Tires', 'Timing Belt', 'Oil Filter']",134348,2025-05-21T22:51:38,2025-07-02T22:51:38,Hour alone value region voice piece speak. For stop war chance thank politics Congress.,4.3,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': True, 'engine': True, 'transmission': True}","{'oil_waste_liters': 5.584979438210018, 'hazardous_waste_kg': 1.98396285871255, 'co2_emissions_kg': 81.40225361086048}",2025-10-04T21:14:50.687050
MNT88894,ALD7591,2025-04-24T09:57:58,Emergency Repair,TECH3121,Richard Barrera,Dammam Depot,2388.2,6.23,"['Alternator', 'Tires', 'Transmission Fluid', 'Starter Motor']",358324,2025-07-30T09:57:58,2025-08-10T09:57:58,Study item moment result note. Five beautiful late even without doctor.,4.4,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': False, 'engine': True, 'transmission': True}","{'oil_waste_liters': 14.992013969516291, 'hazardous_waste_kg': 8.203528662749967, 'co2_emissions_kg': 191.23143624924413}",2025-10-04T21:14:50.687371
MNT59396,ALD2844,2025-06-13T10:29:45,Emergency Repair,TECH9020,Jacqueline Thomas,Yanbu Depot,1240.47,4.73,"['Fuel Filter', 'Brake Pads']",222174,2025-09-13T10:29:45,2026-05-15T10:29:45,Democratic something memory child. Red agreement rather side. Have might practice.,4.0,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': False, 'engine': True, 'transmission': False}","{'oil_waste_liters': 6.417343940822403, 'hazardous_waste_kg': 7.770489015162215, 'co2_emissions_kg': 108.34179083041825}",2025-10-04T21:14:50.687738
MNT73723,ALD1633,2025-04-07T11:15:46,Safety Inspection,TECH1093,Anthony Harris,Yanbu Depot,653.13,2.97,['Coolant'],461663,2025-06-25T11:15:46,2026-04-05T11:15:46,Common stuff party yeah. Since including north it development. Never recent part state could process all.,3.5,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': True, 'engine': False, 'transmission': True}","{'oil_waste_liters': 8.366720830370063, 'hazardous_waste_kg': 5.176039468456938, 'co2_emissions_kg': 122.9278837291085}",2025-10-04T21:14:50.688123
MNT30926,ALD2760,2025-04-03T14:30:19,Preventive Maintenance,TECH7459,Derek Ferguson,Yanbu Depot,1825.6,4.66,"['Oil Filter', 'Fuel Filter', 'Battery']",291894,2025-06-22T14:30:19,2025-12-28T14:30:19,Routine maintenance completed successfully,4.1,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': False, 'engine': True, 'transmission': False}","{'oil_waste_liters': 11.025105420257951, 'hazardous_waste_kg': 3.2071288083712233, 'co2_emissions_kg': 184.48195375300938}",2025-10-04T21:14:50.688351
MNT84524,ALD1057,2025-05-21T04:55:02,Transmission Service,TECH7775,Ashley Moses,Dammam Depot,573.15,2.85,"['Battery', 'Fuel Pump']",111200,2025-10-05T04:55:02,2025-10-21T04:55:02,Routine maintenance completed successfully,3.8,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': True, 'engine': False, 'transmission': True}","{'oil_waste_liters': 11.037033875738665, 'hazardous_waste_kg': 6.204505845398524, 'co2_emissions_kg': 189.5246195121614}",2025-10-04T21:14:50.688584
MNT39027,ALD3101,2025-05-19T23:08:43,Emergency Repair,TECH4557,Michael Jones DDS,Riyadh Depot,2478.35,8.94,"['Tires', 'Brake Discs', 'Engine Oil', 'Transmission Fluid']",65504,2025-07-18T23:08:43,2026-02-16T23:08:43,Debate lose give either I themselves. Hospital two walk really building generation cause.,4.3,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': True, 'engine': True, 'transmission': True}","{'oil_waste_liters': 17.715731962849315, 'hazardous_waste_kg': 8.733934829927573, 'co2_emissions_kg': 140.0019797453445}",2025-10-04T21:14:50.689048
MNT58343,ALD3041,2025-06-10T09:07:26,Routine Service,TECH7540,Tiffany Rodriguez,Haditha Depot,383.54,2.9,"['Tires', 'Oil Filter', 'Fuel Pump']",224669,2025-09-01T09:07:26,2026-04-26T09:07:26,Table technology high. Stage serious entire adult member remember. Sister work know protect her camera strong.,4.9,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': True, 'engine': True, 'transmission': True}","{'oil_waste_liters': 17.591525004560417, 'hazardous_waste_kg': 3.090848254748944, 'co2_emissions_kg': 170.99669182904714}",2025-10-04T21:14:50.689412
MNT46514,ALD3504,2025-02-21T04:45:18,Safety Inspection,TECH2833,Kimberly Allen,Jeddah Depot,712.53,3.56,['Spark Plugs'],394506,2025-08-16T04:45:18,2025-07-05T04:45:18,Song drive pay produce realize. Difference store worry. Next world much others need on way certainly.,4.4,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': False, 'engine': True, 'transmission': True}","{'oil_waste_liters': 13.404082575407877, 'hazardous_waste_kg': 2.74453805838139, 'co2_emissions_kg': 98.78417415510249}",2025-10-04T21:14:50.689756
MNT71660,ALD2209,2025-02-02T13:13:30,Safety Inspection,TECH5322,Jaclyn Livingston,Riyadh Depot,856.77,1.26,"['Battery', 'Alternator', 'Oil Filter']",478591,2025-04-26T13:13:30,2025-11-30T13:13:30,"Say cell place discover. Century later save lot.
South church example cultural affect watch. Vote two hear community. Lead glass party imagine.",3.9,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': True, 'engine': False, 'transmission': True}","{'oil_waste_liters': 8.05264621494013, 'hazardous_waste_kg': 4.77929151692466, 'co2_emissions_kg': 119.72622630501202}",2025-10-04T21:14:50.690160
MNT15072,ALD8034,2025-02-22T03:21:39,Transmission Service,TECH6069,Alexander Miller,Haditha Depot,1786.02,1.02,"['Coolant', 'Air Filter', 'Brake Discs']",222310,2025-07-08T03:21:39,2025-06-23T03:21:39,Decade total himself policy article. Term understand draw follow dinner ready. Model risk few.,4.0,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': True, 'engine': True, 'transmission': True}","{'oil_waste_liters': 15.894373204735592, 'hazardous_waste_kg': 3.0047610478517974, 'co2_emissions_kg': 154.8985620176436}",2025-10-04T21:14:50.690507
MNT77431,ALD3352,2025-05-13T22:16:31,Safety Inspection,TECH1097,Sheila Santos,Riyadh Depot,1169.29,3.65,"['Tires', 'Oil Filter']",405126,2025-10-12T22:16:31,2025-12-01T22:16:31,Routine maintenance completed successfully,4.7,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': True, 'engine': False, 'transmission': False}","{'oil_waste_liters': 10.177404210925054, 'hazardous_waste_kg': 2.9910072848250673, 'co2_emissions_kg': 89.64695470124988}",2025-10-04T21:14:50.690737
MNT23694,ALD4825,2025-02-09T21:10:30,Safety Inspection,TECH1126,Adam Flores,Yanbu Depot,1829.57,1.2,['Battery'],464184,2025-08-01T21:10:30,2025-09-21T21:10:30,Routine maintenance completed successfully,4.3,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': False, 'engine': False, 'transmission': False}","{'oil_waste_liters': 6.562968236541927, 'hazardous_waste_kg': 4.721872447814637, 'co2_emissions_kg': 149.88372231874246}",2025-10-04T21:14:50.690962
MNT14826,ALD9386,2025-04-18T14:54:17,Brake Inspection,TECH4347,Shawn Rodriguez,Jazan Depot,1314.52,4.85,"['Brake Pads', 'Brake Discs']",254956,2025-06-04T14:54:17,2025-11-08T14:54:17,This blue whose painting girl market. Doctor term happen edge media explain. Hear difficult have student cup marriage.,4.1,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': True, 'engine': False, 'transmission': False}","{'oil_waste_liters': 17.94114052625943, 'hazardous_waste_kg': 7.3855422182375134, 'co2_emissions_kg': 194.1965678029299}",2025-10-04T21:14:50.691314
MNT67548,ALD3598,2025-02-17T01:28:14,Safety Inspection,TECH8765,Stacy Castaneda,Haditha Depot,1650.07,5.37,"['Timing Belt', 'Battery', 'Coolant']",170582,2025-07-27T01:28:14,2026-01-16T01:28:14,Technology why order whole key. Possible minute expert later. Tell across near when animal role firm particularly.,4.3,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': True, 'engine': False, 'transmission': False}","{'oil_waste_liters': 12.430614215051278, 'hazardous_waste_kg': 1.7319190479910451, 'co2_emissions_kg': 110.2887023772254}",2025-10-04T21:14:50.691636
MNT10512,ALD6939,2025-05-14T19:39:09,Transmission Service,TECH9223,Jessica Avila,Dammam Depot,1258.74,1.46,"['Coolant', 'Air Filter', 'Battery']",133423,2025-06-28T19:39:09,2025-11-11T19:39:09,Various hair class voice station those six. Leader wonder agent health continue. State purpose head almost.,5.0,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': False, 'engine': False, 'transmission': True}","{'oil_waste_liters': 7.731119302466762, 'hazardous_waste_kg': 8.018268457973134, 'co2_emissions_kg': 122.23956705201384}",2025-10-04T21:14:50.692005
MNT82969,ALD9363,2025-06-09T13:38:44,Safety Inspection,TECH6369,Andre Moore,Haditha Depot,1719.2,1.46,"['Spark Plugs', 'Brake Pads', 'Air Filter']",65462,2025-08-12T13:38:44,2026-05-20T13:38:44,"Seat themselves unit north.
Not bed among. Democrat any around many reason yeah conference probably. Good pick various research child local.",3.8,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': True, 'engine': False, 'transmission': True}","{'oil_waste_liters': 19.833301526741415, 'hazardous_waste_kg': 5.964806945270725, 'co2_emissions_kg': 51.70498012487915}",2025-10-04T21:14:50.692450
MNT87314,ALD1512,2025-03-07T02:55:19,Brake Inspection,TECH6143,James Powell,Yanbu Depot,1919.03,5.52,"['Brake Pads', 'Brake Discs']",377003,2025-04-22T02:55:19,2025-10-04T02:55:19,Year with image. Society class nearly anything develop western lead. Whatever assume far partner radio author professional happen.,3.9,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': True, 'engine': False, 'transmission': True}","{'oil_waste_liters': 17.208292146550363, 'hazardous_waste_kg': 6.502359164739998, 'co2_emissions_kg': 90.4755455624664}",2025-10-04T21:14:50.692805
MNT84647,ALD4287,2025-04-23T17:56:29,Oil Change,TECH7920,Sarah Ochoa,Jazan Depot,774.62,1.05,"['Engine Oil', 'Oil Filter']",317294,2025-09-16T17:56:29,2026-01-28T17:56:29,Positive reason admit task appear major not subject. Fish standard attention end individual low. Read thus large mind dark.,4.8,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': False, 'engine': False, 'transmission': True}","{'oil_waste_liters': 16.88981225787473, 'hazardous_waste_kg': 6.091646080619258, 'co2_emissions_kg': 66.79369459219018}",2025-10-04T21:14:50.693156
MNT22231,ALD5343,2025-02-23T14:18:20,Transmission Service,TECH1562,Ashlee Shaw,Jeddah Depot,574.85,2.23,"['Transmission Fluid', 'Tires', 'Coolant']",418499,2025-06-24T14:18:20,2025-10-06T14:18:20,"Method hundred around. Have statement protect state radio whole.
Early big new offer. Current around start cup can today. Help early performance.",4.6,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': False, 'engine': True, 'transmission': False}","{'oil_waste_liters': 9.366069504238327, 'hazardous_waste_kg': 6.872398129736539, 'co2_emissions_kg': 76.32328833090637}",2025-10-04T21:14:50.693530
MNT30366,ALD4327,2025-06-01T01:56:31,Electrical Check,TECH1855,Zachary Chen,Riyadh Depot,514.57,4.84,"['Tires', 'Engine Oil', 'Oil Filter']",487799,2025-10-10T01:56:31,2025-12-12T01:56:31,Routine maintenance completed successfully,3.7,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': True, 'engine': False, 'transmission': False}","{'oil_waste_liters': 8.167059608310618, 'hazardous_waste_kg': 2.429443713190702, 'co2_emissions_kg': 103.9601076356139}",2025-10-04T21:14:50.693763
MNT14213,ALD4907,2025-04-06T03:49:35,Emergency Repair,TECH2845,Kimberly Ford,Jazan Depot,1811.95,8.45,"['Air Filter', 'Brake Discs', 'Timing Belt', 'Battery', 'Fuel Pump']",187982,2025-06-18T03:49:35,2026-01-14T03:49:35,"Radio couple political much. Energy senior relate painting usually.
Land bit across first Congress model. Fast scene maybe firm floor hold.",4.2,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': True, 'engine': False, 'transmission': True}","{'oil_waste_liters': 5.14192984988797, 'hazardous_waste_kg': 6.5685500110765185, 'co2_emissions_kg': 50.93276414288586}",2025-10-04T21:14:50.694134
MNT61160,ALD7024,2025-06-26T16:35:05,Electrical Check,TECH9570,Michael Hall,Jazan Depot,1133.43,3.22,"['Oil Filter', 'Transmission Fluid', 'Brake Pads']",76485,2025-09-25T16:35:05,2025-12-13T16:35:05,Routine maintenance completed successfully,4.9,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': True, 'engine': False, 'transmission': False}","{'oil_waste_liters': 6.641089414248425, 'hazardous_waste_kg': 3.7397054767450184, 'co2_emissions_kg': 137.70437619666177}",2025-10-04T21:14:50.694361
