fulfillment_id,order_id,fulfillment_status,fulfillment_date,warehouse_id,warehouse_name,picker_id,picker_name,packer_id,packer_name,shipping_method,tracking_number,carrier_name,estimated_delivery,actual_delivery,delivery_notes,quality_check_passed,temperature_controlled,hazardous_material,created_at
FUL20880,ORD91951,Delivered,2025-02-12T12:58:46,WH004,Yanbu Storage Facility,PICK1536,Angela Moran,PACK1236,Justin Oconnell,Express Delivery,TRK-97718266,Aramex,2025-10-08T09:58:05,,"Fine special activity president vote. Great drop age speak first likely yes.
Whole end discuss.
Possible live step option culture some book notice. Strong analysis little.",True,True,True,2025-10-04T23:50:38.801144
FUL62372,ORD96653,Delivered,2025-01-21T23:47:14,WH002,Jeddah Distribution Center,PICK2621,Christopher Mercer,PACK8250,Carrie Lester,Express Delivery,TRK-69531533,Aramex,2025-10-06T23:53:32,,"Suddenly beat it upon. Away star too listen suffer off pressure environment.
Picture note dinner capital Mrs. Although stage send why.",True,True,False,2025-10-04T23:50:38.804464
FUL42705,ORD63098,Delivered,2025-05-14T10:30:56,WH004,Yanbu Storage Facility,PICK6480,Willie Myers,PACK6823,Julie Hall,Express Delivery,TRK-38993152,Aldrees Logistics,2025-10-09T15:56:47,,Rich instead course fast culture three continue. Crime beyond data mention can open. Sport choice range want along price.,True,True,True,2025-10-04T23:50:38.807488
FUL55186,ORD93694,Delivered,2025-06-13T10:25:41,WH003,Dammam Logistics Hub,PICK4345,Anthony Garcia,PACK5934,Amber Blake,Refrigerated Transport,TRK-60368633,FedEx,2025-10-07T11:58:18,,"See above this leg player defense themselves.
Human blood inside. Increase choice message just.",False,True,True,2025-10-04T23:50:38.838734
FUL24795,ORD25173,Delivered,2025-06-13T12:07:45,WH003,Dammam Logistics Hub,PICK7801,Kelly Burch DDS,PACK5072,Emily Brown,Bulk Transport,TRK-81254874,Aldrees Logistics,2025-10-06T07:36:10,,"Situation old American may. Little at decide draw role citizen partner. Whatever institution us professor.
Tax paper read garden look push resource fund. Various trip understand behavior.",False,False,True,2025-10-04T23:50:38.846159
FUL33127,ORD21892,Shipped,2025-04-02T17:33:09,WH004,Yanbu Storage Facility,PICK6319,Michael White,PACK4026,Michelle Torres,Ground Transport,TRK-02297279,DHL,2025-10-07T14:15:47,,"Yourself evening seat tough position seem. Matter affect particularly skill turn plant put.
Shoulder report employee. These indicate address able surface bill. Kitchen ask recognize.",True,False,False,2025-10-04T23:50:38.849011
FUL78203,ORD44592,Delivered,2025-03-18T16:32:40,WH004,Yanbu Storage Facility,PICK6226,Christopher Brown,PACK2973,Joshua Lopez,Ground Transport,TRK-81842185,Aramex,2025-10-10T09:23:31,,Decision since particularly which people perform. One trouble experience. Person do work sing. Anything cause tax forget face relationship.,False,True,True,2025-10-04T23:50:38.851305
FUL76837,ORD27938,Delivered,2025-03-11T13:22:49,WH003,Dammam Logistics Hub,PICK3027,Erika Nguyen,PACK3262,Bradley Wilson,Ground Transport,TRK-96711266,Aramex,2025-10-06T17:01:25,,Agency production store through population. Play week several production. Account brother current eight those station. Also medical natural sit gas respond.,False,False,True,2025-10-04T23:50:38.855058
FUL60431,ORD17739,Delivered,2025-06-29T15:30:10,WH005,Jazan Regional Warehouse,PICK7500,Timothy Hanson,PACK6401,Laura Hobbs,Bulk Transport,TRK-23095877,Aramex,2025-10-06T02:07:15,,"Enough image clear key. Chance ever raise interesting.
Total apply position choice artist. Rich hour day listen size style century. Throw memory give home.",True,True,False,2025-10-04T23:50:38.871872
FUL98120,ORD84936,Shipped,2025-03-22T01:57:41,WH004,Yanbu Storage Facility,PICK9437,Veronica Woods,PACK8856,Phyllis Pierce,Bulk Transport,TRK-53167020,Aramex,2025-10-08T22:39:38,,"Far get recognize owner contain.
Sure however region hospital go little. Where understand plant kitchen perform push less. And mother model section size whether.",True,True,False,2025-10-04T23:50:38.877191
FUL57747,ORD57892,Shipped,2025-03-01T01:02:35,WH005,Jazan Regional Warehouse,PICK4619,Shari Hawkins,PACK9898,Francisco Walters,Bulk Transport,TRK-69215527,FedEx,2025-10-07T05:39:29,,Response agree follow employee PM notice security.,True,True,False,2025-10-04T23:50:38.879407
FUL75197,ORD10022,Shipped,2025-06-29T03:09:53,WH005,Jazan Regional Warehouse,PICK4329,Charles White,PACK9202,Michael Li,Refrigerated Transport,TRK-14318062,Aramex,2025-10-10T12:04:06,,Fall quite pressure wear sing listen reality mean. Scene professor song.,False,True,False,2025-10-04T23:50:38.882083
FUL46281,ORD66311,Picked,2025-05-24T00:32:40,WH003,Dammam Logistics Hub,PICK2539,Richard Foster,PACK2503,Christopher Gomez,Refrigerated Transport,TRK-39981793,Aramex,2025-10-11T15:39:04,,"Far seem feeling reason.
Establish travel decide camera leg nature. From low than.",True,True,False,2025-10-04T23:50:38.885224
FUL49290,ORD37909,Packed,2025-03-12T01:29:55,WH004,Yanbu Storage Facility,PICK7073,Melinda Odonnell,PACK1491,Rachel Willis,Ground Transport,TRK-65510856,Aldrees Logistics,2025-10-09T18:24:04,,Organization bit minute art hard another. Remain energy operation style unit relate president. Huge particularly bar. Never once with increase.,True,False,True,2025-10-04T23:50:38.896710
FUL24258,ORD29670,Delivered,2025-02-03T04:35:06,WH003,Dammam Logistics Hub,PICK3135,Heather Mason,PACK1488,Adam Johnson,Bulk Transport,TRK-68279010,DHL,2025-10-07T01:20:13,,"Step modern eye. Trip hospital big blue food.
Site candidate life toward audience fund administration. Soon might hour fund mission ready democratic.",True,True,False,2025-10-04T23:50:38.898375
FUL16235,ORD44420,Delivered,2025-04-04T14:20:05,WH005,Jazan Regional Warehouse,PICK7699,Matthew Jefferson,PACK1425,Ashley Johnson,Ground Transport,TRK-48584881,Aramex,2025-10-09T22:21:12,,"Into expect bank newspaper bit enjoy letter. Evidence through appear charge. Position smile recent executive decision my image.
Back hot less who perhaps. Discover area although third.",True,True,False,2025-10-04T23:50:38.908267
FUL66198,ORD67546,Delivered,2025-04-29T02:44:43,WH002,Jeddah Distribution Center,PICK7089,Michele Sullivan,PACK5444,Brenda Larson,Express Delivery,TRK-24457771,FedEx,2025-10-09T12:12:25,,"Smile yes option trouble require at indicate. Treat man dinner feeling. Watch student machine smile authority.
Center wide gun charge story third. Soldier boy wait there day.",True,True,True,2025-10-04T23:50:38.920060
FUL87606,ORD88592,Delivered,2025-06-21T07:07:16,WH002,Jeddah Distribution Center,PICK1156,Dr. Erica Graves,PACK1946,David Hansen,Express Delivery,TRK-26800724,Saudi Post,2025-10-07T04:24:50,,"Always probably management improve reality. Song southern participant everything hard must nice case.
Reason book view town why choose. South apply investment baby. Way such once ahead.",True,True,False,2025-10-04T23:50:38.922191
FUL80085,ORD85785,Delivered,2025-01-20T05:37:46,WH004,Yanbu Storage Facility,PICK8107,Luke Cook,PACK9827,Michael Francis,Bulk Transport,TRK-50270397,Aramex,2025-10-06T19:34:12,,"Scientist live become since. Soldier almost national. Entire check do man.
Child drop ready husband change during learn. Wife might stay eight safe institution north.",True,True,True,2025-10-04T23:50:38.929692
FUL88200,ORD85715,Shipped,2025-02-03T10:21:44,WH005,Jazan Regional Warehouse,PICK8813,Travis Brown,PACK4976,Daniel Smith,Express Delivery,TRK-48177239,Aldrees Logistics,2025-10-07T16:44:57,,"Can perhaps campaign each. Change radio another beautiful these item station. Home conference security bill member how either.
Guy decade owner. Line good field whom recently.",True,True,False,2025-10-04T23:50:38.931928
FUL46777,ORD48479,Delivered,2025-01-13T11:37:36,WH004,Yanbu Storage Facility,PICK6095,Jeff Floyd,PACK7171,Patty Woods,Ground Transport,TRK-28196785,FedEx,2025-10-07T11:45:12,,"Score whole gun west just civil.
Most one big walk we. Government every party cell political story.
Drop wrong see option perhaps position. Hospital face yes Congress rule important.",True,True,False,2025-10-04T23:50:38.936728
FUL85421,ORD73567,Delivered,2025-05-29T14:19:55,WH002,Jeddah Distribution Center,PICK7224,Timothy Wilson,PACK1277,Jason Walker,Bulk Transport,TRK-91499661,DHL,2025-10-09T18:41:31,,Claim people money local arrive reason agree. Bed cause above. One far baby I family security.,True,False,False,2025-10-04T23:50:38.939089
FUL31243,ORD71658,Delivered,2025-05-06T08:26:38,WH001,Riyadh Central Warehouse,PICK7278,Craig Ford,PACK6095,Michael Anderson,Ground Transport,TRK-60872327,Aramex,2025-10-07T05:37:14,,"Just pay people reveal speak. Happen quite actually cover on without travel.
Trip lead even identify night. Option upon must hospital school hope both per.",True,False,True,2025-10-04T23:50:38.941883
FUL47395,ORD49677,Packed,2025-05-23T02:30:59,WH005,Jazan Regional Warehouse,PICK4683,Paul Green,PACK7521,Daniel Mitchell,Express Delivery,TRK-83357059,FedEx,2025-10-11T01:28:01,,"New tend cut stay goal else remember amount. Yard religious surface project wait PM of.
Born manager PM discover section. National do important than.",True,False,True,2025-10-04T23:50:38.947739
FUL89455,ORD16557,Shipped,2025-05-26T08:43:25,WH005,Jazan Regional Warehouse,PICK4897,Colleen May,PACK4384,Brian Santos,Bulk Transport,TRK-61888792,Saudi Post,2025-10-10T06:12:45,,"Certain employee expert during their likely film stop. Listen check fall two.
Today leave allow fast large right best. Like seat long wind wait manager. Thousand ago marriage several.",True,False,False,2025-10-04T23:50:38.951448
FUL56670,ORD81106,Packed,2025-02-11T01:28:42,WH005,Jazan Regional Warehouse,PICK5671,Emily Fisher,PACK4143,Jacqueline Watkins,Bulk Transport,TRK-98028205,DHL,2025-10-06T14:45:44,,"Middle trip identify decade. Gas future environment his second after.
Morning fish but. Great citizen job middle clear shake assume material.",True,False,True,2025-10-04T23:50:38.953359
FUL38683,ORD93471,Packed,2025-04-12T13:58:45,WH003,Dammam Logistics Hub,PICK6332,Tamara Smith,PACK2573,Jonathan Williams,Bulk Transport,TRK-93238237,FedEx,2025-10-09T00:34:16,,"Reason support tend understand. Message quite artist beyond. He often strategy.
American chance customer tend reveal. Edge few strategy now idea these.",True,True,True,2025-10-04T23:50:38.956323
FUL82914,ORD24220,Shipped,2025-05-17T14:24:33,WH002,Jeddah Distribution Center,PICK1564,Alex Vaughn,PACK2351,Daniel Pierce,Bulk Transport,TRK-58252262,Aramex,2025-10-10T06:25:26,,Identify husband result theory final some. Economy us difficult play structure necessary. Yes environmental agency agreement because break.,True,False,False,2025-10-04T23:50:38.958028
FUL65413,ORD79935,Delivered,2025-02-18T03:38:59,WH001,Riyadh Central Warehouse,PICK2827,Emily Alexander,PACK8538,Gregory Mooney,Ground Transport,TRK-11201471,FedEx,2025-10-11T02:52:15,,Officer whether agency brother idea. Miss wear manage should point interview. Wish parent name during create reduce. Me gas first director.,True,True,True,2025-10-04T23:50:38.971496
FUL56848,ORD25908,Delivered,2025-03-19T11:15:20,WH001,Riyadh Central Warehouse,PICK2746,Kristen Huff,PACK1218,Joy Ramirez,Bulk Transport,TRK-05207861,DHL,2025-10-09T02:22:57,,"Go professional save collection have heart. Religious surface name age. Guess law right participant training million.
While whom player country. Four position ahead sure.",False,True,True,2025-10-04T23:50:38.973546
FUL58715,ORD22727,Picked,2025-05-25T23:57:12,WH002,Jeddah Distribution Center,PICK5962,Lisa Price,PACK1671,Vincent Cooper,Express Delivery,TRK-17022433,Aramex,2025-10-07T09:06:56,,"Anyone idea least. Support rock quickly hope specific.
Happen executive argue huge change exactly direction.",True,True,False,2025-10-04T23:50:38.978965
FUL68983,ORD96102,Delivered,2025-02-13T07:20:43,WH003,Dammam Logistics Hub,PICK4184,David Glover,PACK1142,Tracy Porter,Refrigerated Transport,TRK-05607539,Aramex,2025-10-10T01:08:37,,"End level their somebody conference. Citizen company author nature tree carry.
Game type response return attention. Around century that discover.",True,False,True,2025-10-04T23:50:38.981599
FUL96719,ORD95516,Delivered,2025-05-10T19:21:08,WH003,Dammam Logistics Hub,PICK7362,Brian Delgado,PACK1710,Robert Chavez,Refrigerated Transport,TRK-79012759,FedEx,2025-10-08T08:55:46,,"East hold upon possible read out power. Fish contain simple across its report. Paper born free treat program support.
Population high else kind. Employee less write community.",False,False,True,2025-10-04T23:50:38.983472
FUL79043,ORD89670,Delivered,2025-04-15T22:58:43,WH001,Riyadh Central Warehouse,PICK2984,Pamela Swanson,PACK8957,Michaela Cook,Refrigerated Transport,TRK-62746485,Aramex,2025-10-07T06:51:14,,Man change computer yard. Hope family Mr just people do behind indicate. Manager industry answer all low culture. Writer treat available nature.,True,True,True,2025-10-04T23:50:38.985035
FUL68212,ORD54617,Picked,2025-01-24T23:44:53,WH005,Jazan Regional Warehouse,PICK9072,Julie Norton,PACK6510,David Dunn,Bulk Transport,TRK-29222991,FedEx,2025-10-07T12:35:42,,"Address but and into move I also writer. Thought manage many remain over carry. World meet policy marriage professor control.
Her quality others hold sing. Discover pay produce meeting.",True,True,True,2025-10-04T23:50:38.986641
FUL15284,ORD17858,Shipped,2025-02-08T21:11:27,WH003,Dammam Logistics Hub,PICK2738,Andrea Santos,PACK2258,William Glover,Bulk Transport,TRK-66306621,DHL,2025-10-10T10:13:23,,"During skill ready huge condition. Human stay near.
Never about official article expert. Practice season change here. Face nearly wide.",False,False,True,2025-10-04T23:50:38.987784
FUL86053,ORD41525,Delivered,2025-05-19T06:53:09,WH002,Jeddah Distribution Center,PICK4182,Anthony Bailey,PACK9843,Kent Jackson,Express Delivery,TRK-61743261,Aramex,2025-10-06T21:17:39,,"Quite medical authority task number more adult. Good control instead girl.
Free another go. Discussion year continue clear bill operation standard.",True,True,True,2025-10-04T23:50:38.988865
FUL19883,ORD95993,Shipped,2025-03-04T10:09:30,WH002,Jeddah Distribution Center,PICK7168,Sherry Scott,PACK1034,Kim Lopez,Refrigerated Transport,TRK-25376078,Saudi Post,2025-10-09T01:18:59,,"Likely attack case company study.
Those total administration quite. The knowledge then view direction rich poor. Somebody society television song protect now security.",True,True,True,2025-10-04T23:50:38.989720
FUL49495,ORD60623,Packed,2025-05-20T13:47:55,WH002,Jeddah Distribution Center,PICK2435,Dr. Bianca Wilson,PACK4024,Michael Buchanan,Refrigerated Transport,TRK-67031178,Saudi Post,2025-10-08T11:05:08,,Turn anything year western boy need. Animal tax cultural policy yeah. Likely serve sell. Become rest production plant body consider kind future.,True,True,True,2025-10-04T23:50:38.990594
FUL21857,ORD74583,Delivered,2025-06-18T22:18:58,WH001,Riyadh Central Warehouse,PICK1165,Sheila Robinson,PACK7806,Angela Greer,Refrigerated Transport,TRK-15358873,Aldrees Logistics,2025-10-06T06:00:28,,"Successful benefit animal enough. Wide store everyone Mr responsibility environmental. Often general sport.
Sea theory along body. Strong again stage check. Center her such able few itself.",True,False,True,2025-10-04T23:50:38.991288
FUL76149,ORD94113,Delivered,2025-01-27T22:07:52,WH001,Riyadh Central Warehouse,PICK5738,Walter Lutz,PACK9287,Danielle Marsh,Refrigerated Transport,TRK-44236587,Saudi Post,2025-10-11T22:04:09,,Draw professor seem including door money. They compare loss father federal already. Say professional cut reality rise hundred might.,True,True,True,2025-10-04T23:50:38.996303
FUL76262,ORD34056,Delivered,2025-01-14T12:51:42,WH001,Riyadh Central Warehouse,PICK8330,Chase Moreno,PACK9261,Roy Harris,Bulk Transport,TRK-89786742,DHL,2025-10-10T12:11:13,,"Sell hair newspaper approach cold international official. Seem total free truth alone watch. Safe important morning chance.
Approach others piece chance best. Become learn put dream actually surface.",True,True,True,2025-10-04T23:50:38.999418
FUL26114,ORD45804,Delivered,2025-02-10T06:34:53,WH004,Yanbu Storage Facility,PICK9627,Paula Chandler,PACK5755,Dean Allen,Ground Transport,TRK-36644820,Saudi Post,2025-10-06T07:46:19,,Good back throughout soon gas body debate among. Each vote expert word. Last produce baby represent smile let.,True,False,False,2025-10-04T23:50:39.000264
FUL56418,ORD34091,Delivered,2025-06-05T19:25:17,WH004,Yanbu Storage Facility,PICK8087,Amanda Rice,PACK3999,Cheryl Ayala,Ground Transport,TRK-18156013,Aramex,2025-10-07T09:09:30,,Agree thing lose animal exactly realize. Hope manage to after civil protect morning finish. Left then mind ability.,True,False,True,2025-10-04T23:50:39.001187
FUL37336,ORD61047,Delivered,2025-05-31T06:39:53,WH001,Riyadh Central Warehouse,PICK4647,Kimberly Yoder,PACK4451,Amy Ball,Ground Transport,TRK-12518085,Saudi Post,2025-10-08T18:03:02,,Member speech interesting work another she. Any law these town garden support respond but. Understand focus size none little.,True,False,True,2025-10-04T23:50:39.001795
FUL95064,ORD69254,Delivered,2025-05-29T18:55:59,WH004,Yanbu Storage Facility,PICK5101,Mackenzie Coleman,PACK1528,Jessica Campbell,Refrigerated Transport,TRK-03389774,Aramex,2025-10-08T08:03:00,,"Never box well teacher fear scientist quality. After another before change offer analysis company. Teach spend black compare.
Increase data yes. Pass hold then early well tend.",True,True,False,2025-10-04T23:50:39.002402
FUL29966,ORD62776,Delivered,2025-02-11T15:33:19,WH005,Jazan Regional Warehouse,PICK7077,Lisa Johnson,PACK6463,Marc Moore,Bulk Transport,TRK-61370213,Aldrees Logistics,2025-10-10T13:33:33,,Sea item share cost college question huge. Computer prove professional hope happen run report ask. Brother measure be series daughter. School anything sure religious lead worker run.,False,False,False,2025-10-04T23:50:39.002993
FUL87316,ORD99136,Picked,2025-06-01T02:46:22,WH004,Yanbu Storage Facility,PICK5643,Julia Pena,PACK5290,Linda Allen,Ground Transport,TRK-79826420,Saudi Post,2025-10-08T19:12:18,,"Type great response form other speech management. Which sort human administration.
Community significant happy put run analysis heavy. Expect help our. Trial knowledge happy material put life.",True,False,True,2025-10-04T23:50:39.003598
FUL48629,ORD85722,Delivered,2025-06-28T01:35:42,WH005,Jazan Regional Warehouse,PICK6189,Kayla Brown,PACK4761,Austin Day,Bulk Transport,TRK-26034560,Saudi Post,2025-10-06T00:54:53,,"Sign among specific part area reflect. Wide take interesting.
Speak clear key trip represent skin power. Effect respond increase last. Until close serious.",True,True,True,2025-10-04T23:50:39.004853
FUL65140,ORD57926,Shipped,2025-03-13T21:52:22,WH003,Dammam Logistics Hub,PICK9665,Linda Brooks,PACK7004,Jason Cooke,Bulk Transport,TRK-39062939,FedEx,2025-10-07T05:13:04,,"System respond use. Assume admit cup deal marriage. Together add explain turn purpose. Activity must catch job method suddenly standard.
Campaign eat change husband research decision represent.",True,True,False,2025-10-04T23:50:39.006034
FUL77202,ORD44152,Delivered,2025-04-21T19:46:31,WH002,Jeddah Distribution Center,PICK3016,Mr. Joseph Moore,PACK8195,Ryan Johnson,Bulk Transport,TRK-04175364,DHL,2025-10-09T00:55:04,,"Large him others. Challenge bill occur oil.
Other out window could begin science professional. Expect chair card often beyond next.
Laugh camera nice the one. Set look special part support his.",True,True,True,2025-10-04T23:50:39.006986
FUL29869,ORD16950,Delivered,2025-02-17T23:31:03,WH005,Jazan Regional Warehouse,PICK3331,Amanda Wilson,PACK3833,Sara Newton,Express Delivery,TRK-33624174,Saudi Post,2025-10-09T09:33:35,,"Attention follow cold peace allow owner laugh. A network few land.
Career five coach suggest. Cold ready hot seat deal.",True,True,True,2025-10-04T23:50:39.008685
FUL64469,ORD14008,Packed,2025-01-03T17:30:16,WH001,Riyadh Central Warehouse,PICK1930,Richard Adkins,PACK1451,Stacey Jones,Refrigerated Transport,TRK-16088808,Aldrees Logistics,2025-10-09T14:27:25,,Treat begin institution represent north air test. Leave interview team color natural third board herself. What what president writer arrive degree.,True,False,False,2025-10-04T23:50:39.012344
FUL19269,ORD79396,Shipped,2025-02-28T14:50:22,WH001,Riyadh Central Warehouse,PICK1310,Julie Thomas,PACK3232,Joshua Carter,Refrigerated Transport,TRK-70582999,Aramex,2025-10-08T19:20:36,,No what candidate offer against forward million. Those large doctor very you civil remain. Point structure my list. Only reflect picture Mr religious north allow.,True,True,True,2025-10-04T23:50:39.017236
FUL37029,ORD64983,Delivered,2025-04-04T05:33:40,WH004,Yanbu Storage Facility,PICK9945,Joshua Smith,PACK9260,Jose Perez,Refrigerated Transport,TRK-17834438,Saudi Post,2025-10-06T10:34:00,,"Role group assume old. Opportunity name weight pass.
Baby firm along. Consider politics up site cost type gas job. Defense find age.",True,False,True,2025-10-04T23:50:39.022514
FUL73007,ORD10656,Shipped,2025-04-19T21:06:38,WH005,Jazan Regional Warehouse,PICK8200,Christina Jackson,PACK7878,Scott Lopez,Refrigerated Transport,TRK-01693327,Aramex,2025-10-09T19:09:36,,"Understand official help claim community. Animal book north.
Help its as marriage. Art wrong official glass thing staff. Owner set attention serve participant girl.",True,True,True,2025-10-04T23:50:39.023671
FUL52963,ORD60071,Shipped,2025-04-22T11:23:20,WH001,Riyadh Central Warehouse,PICK4454,Dean Moreno,PACK3568,Heather Jones,Ground Transport,TRK-69764469,FedEx,2025-10-06T08:06:29,,Nothing people wait city fact. Various recently reach one dream go. Treatment American director cause.,True,True,True,2025-10-04T23:50:39.024308
FUL97472,ORD25608,Packed,2025-01-07T12:54:01,WH005,Jazan Regional Warehouse,PICK5022,Christopher Orozco,PACK8905,Larry Mitchell,Ground Transport,TRK-24303376,Aldrees Logistics,2025-10-09T19:32:23,,Pattern under instead technology. Enter for soldier full hot federal could. Exist must account.,True,True,False,2025-10-04T23:50:39.024894
FUL26558,ORD46595,Shipped,2025-06-01T12:41:19,WH004,Yanbu Storage Facility,PICK7818,Alex Hughes,PACK8874,Christine Perez,Refrigerated Transport,TRK-10020076,Aldrees Logistics,2025-10-07T10:01:45,,"Across goal body music arrive pay. Black suggest suggest group same.
Recently prepare operation tough. Prevent early house tonight watch management.",True,False,False,2025-10-04T23:50:39.031616
FUL65981,ORD82866,Delivered,2025-06-21T21:16:49,WH005,Jazan Regional Warehouse,PICK9671,Hector Lamb,PACK5524,Tiffany Green DDS,Ground Transport,TRK-57383451,Saudi Post,2025-10-07T04:36:16,,"Question for church officer professor able foreign. About none within player.
Score big easy that official season. Difficult people song us give throw that.",True,True,True,2025-10-04T23:50:39.033226
FUL91428,ORD18989,Shipped,2025-05-06T15:42:40,WH005,Jazan Regional Warehouse,PICK2910,Shirley Luna,PACK1823,Randy Scott,Bulk Transport,TRK-24626064,Aldrees Logistics,2025-10-11T11:14:43,,Provide standard decade cell apply couple. Use culture official black that threat tonight. Activity man tree current property world.,True,True,True,2025-10-04T23:50:39.034048
FUL79168,ORD42981,Packed,2025-01-19T11:21:06,WH002,Jeddah Distribution Center,PICK9172,Mallory Torres,PACK4253,Patricia Skinner,Express Delivery,TRK-67934908,FedEx,2025-10-11T14:47:46,,Be simple example. Executive move couple develop establish pattern. Network wonder build five teacher drive kid.,True,True,True,2025-10-04T23:50:39.034814
FUL73817,ORD84386,Delivered,2025-01-20T13:34:53,WH003,Dammam Logistics Hub,PICK4569,Phillip Banks,PACK7827,Daniel Griffin,Bulk Transport,TRK-30382461,Aldrees Logistics,2025-10-10T19:29:38,,"Determine wall drug certain. Thing could economy politics be hot design.
Data all claim outside movie wish tell nice. Soldier clear industry. Sort event paper talk. Born nothing service college.",True,False,True,2025-10-04T23:50:39.035478
FUL95167,ORD76232,Shipped,2025-03-24T03:57:52,WH005,Jazan Regional Warehouse,PICK2226,Willie Parker,PACK9149,James Gutierrez,Refrigerated Transport,TRK-57875925,Aldrees Logistics,2025-10-06T10:55:11,,Cold suffer camera last move deal only. Never box anything message former whose recent. Herself kid official despite enter a. Travel candidate PM.,True,True,False,2025-10-04T23:50:39.036067
FUL75026,ORD28564,Delivered,2025-05-18T21:37:26,WH005,Jazan Regional Warehouse,PICK2917,John Brown,PACK3822,Rebecca Barajas,Ground Transport,TRK-91781455,Aldrees Logistics,2025-10-07T06:45:58,,"Senior place fear PM radio while information. Like method less beautiful official identify media.
Ground politics own usually bill. American must despite office.
Himself send wish political.",False,True,False,2025-10-04T23:50:39.036703
FUL47755,ORD26755,Delivered,2025-04-10T23:36:55,WH002,Jeddah Distribution Center,PICK1822,Virginia Davis,PACK5727,Melissa Wang,Refrigerated Transport,TRK-89634384,Saudi Post,2025-10-08T10:29:56,,Group in animal fire. Baby common hour grow difficult say. Event thousand military term project. Hard TV yet hold research.,True,False,True,2025-10-04T23:50:39.037773
FUL49261,ORD87416,Shipped,2025-03-17T13:43:57,WH004,Yanbu Storage Facility,PICK8997,Christopher Hernandez,PACK4815,Lisa Thomas,Express Delivery,TRK-33064417,Aramex,2025-10-10T10:11:55,,"Performance house resource large close professional. Go news state strategy soon full.
Surface particular sister toward off machine provide. Clear skill hundred particular challenge.",True,True,False,2025-10-04T23:50:39.039136
FUL93298,ORD90243,Delivered,2025-02-13T15:01:27,WH005,Jazan Regional Warehouse,PICK9902,Robert Brown,PACK5262,Erin Patel,Express Delivery,TRK-40964401,Aldrees Logistics,2025-10-06T03:11:19,,Buy seat room industry decide. Together generation blue rate deal garden. Much discuss pattern like section door author.,False,False,False,2025-10-04T23:50:39.040385
FUL80965,ORD23201,Shipped,2025-02-04T20:44:28,WH005,Jazan Regional Warehouse,PICK9671,Johnny Zhang,PACK4693,Kathleen Jones,Bulk Transport,TRK-10315747,FedEx,2025-10-09T06:56:31,,"Itself agreement pretty material these challenge society.
Mrs lot only face blue. Future subject hit break at audience. Leg do factor event option central.
Politics lawyer woman learn others go wall.",False,False,True,2025-10-04T23:50:39.041970
FUL98971,ORD40808,Delivered,2025-03-23T23:21:34,WH001,Riyadh Central Warehouse,PICK7843,Kathy Mason,PACK5623,Anna Bailey,Bulk Transport,TRK-80880928,FedEx,2025-10-07T09:52:26,,"Hope seat forget shake. Perhaps suffer two. Community hundred local billion or wind.
Hard blue huge prevent measure suggest program.",False,True,False,2025-10-04T23:50:39.063046
FUL12510,ORD99703,Delivered,2025-02-12T11:38:55,WH003,Dammam Logistics Hub,PICK2695,Darren Cook,PACK3011,Sandra Sharp,Refrigerated Transport,TRK-24615116,Aldrees Logistics,2025-10-11T07:14:02,,"Senior instead of happen.
Share chair treatment anyone country cover. Some thing girl. Position agreement kind table girl.",True,False,True,2025-10-04T23:50:39.066392
FUL81397,ORD72910,Delivered,2025-05-11T19:56:08,WH003,Dammam Logistics Hub,PICK2003,Seth Marshall,PACK8890,Diane King,Refrigerated Transport,TRK-06860349,DHL,2025-10-10T11:18:17,,Author loss provide break feeling. Growth themselves green audience over. What to goal safe type themselves. Century call minute study manage.,True,False,False,2025-10-04T23:50:39.071334
FUL80919,ORD42095,Delivered,2025-04-21T16:02:56,WH005,Jazan Regional Warehouse,PICK1689,Katie Lopez,PACK8786,Timothy Hill,Express Delivery,TRK-42276492,Aldrees Logistics,2025-10-10T09:33:03,,Change share stock effort into evidence market. Beat good method health. Total later same main. Approach right language front.,False,False,True,2025-10-04T23:50:39.074467
FUL98041,ORD98318,Packed,2025-06-14T19:33:45,WH001,Riyadh Central Warehouse,PICK5984,Amy Green,PACK7874,David Hogan,Refrigerated Transport,TRK-30358501,Aldrees Logistics,2025-10-09T12:35:21,,"White activity get set. Market either present it put local put.
Hotel green seven resource whatever bill. Medical some smile clearly. Pay recently statement involve nice you.",False,True,False,2025-10-04T23:50:39.076777
FUL32620,ORD60521,Picked,2025-06-01T11:48:08,WH002,Jeddah Distribution Center,PICK3687,Ashley Dalton,PACK4816,Lauren Solomon,Bulk Transport,TRK-67146770,Aramex,2025-10-08T04:28:06,,"Financial far whose activity security inside day while. Sound without prove page. Some politics general.
Admit tree watch not church. Play kid seat majority trade friend ball.",True,True,True,2025-10-04T23:50:39.079558
FUL43183,ORD60000,Delivered,2025-02-21T20:36:40,WH001,Riyadh Central Warehouse,PICK3774,Victoria Brewer,PACK4015,Jessica Padilla,Refrigerated Transport,TRK-37383829,Aldrees Logistics,2025-10-06T20:44:22,,Television similar television. Message book career sort very forward. Still direction establish believe give.,True,True,True,2025-10-04T23:50:39.081908
