order_id,customer_id,order_date,order_status,payment_status,total_amount_sar,currency,order_type,priority,delivery_date,delivery_address,delivery_city,special_instructions,payment_terms,discount_percent,tax_amount_sar,shipping_cost_sar,created_by,approved_by,created_at,updated_at
ORD50922,CUST1763,2025-05-07T10:52:23,Processing,Pending,8865.58,SAR,Lubricants,Medium,2025-10-10T03:24:13,"3224 Carlson Hills
Jasmineborough, DE 29692",Riyadh,Hazardous materials,COD,6.03,343.5,543.5,Joseph Harrison,Jonathan Conrad,2025-10-04T23:50:21.257654,2025-10-04T23:50:21.257658
ORD82452,CUST1720,2025-01-01T11:40:10,Shipped,Partial,527.88,SAR,Services,Low,2025-11-01T16:57:05,"177 Renee Views Suite 735
Lunaview, MD 18066",Yanbu,Temperature controlled,Net 15,1.59,465.04,723.83,Mary Hayes,Jean Hampton,2025-10-04T23:50:21.270677,2025-10-04T23:50:21.270682
ORD30784,CUST8438,2025-03-04T23:30:22,Delivered,Pending,33843.98,SAR,Bulk Fuel,Medium,2025-10-08T14:01:45,"Unit 6214 Box 3775
DPO AP 31396",Riyadh,No special requirements,Prepaid,5.46,125.06,119.48,Joseph Ross,Jesse Freeman,2025-10-04T23:50:21.272252,2025-10-04T23:50:21.272256
ORD81750,CUST1130,2025-01-19T11:56:31,Delivered,Paid,27178.02,SAR,Bulk Fuel,High,2025-10-13T21:57:12,"4290 Calhoun Terrace Apt. 586
South Juanhaven, AR 44724",Hofuf,Handle with care,Net 15,11.66,71.33,788.1,Mark Rose,Ethan Mason,2025-10-04T23:50:21.280787,2025-10-04T23:50:21.280792
ORD32336,CUST9202,2025-01-14T09:31:01,Delivered,Paid,5492.28,SAR,Lubricants,High,2025-10-10T05:14:07,"0263 Hernandez Hollow
Whitakerfort, MS 23621",Jubail,Hazardous materials,COD,14.01,264.37,538.64,Valerie Tran,Thomas Neal,2025-10-04T23:50:21.284197,2025-10-04T23:50:21.284207
ORD32931,CUST4878,2025-04-17T08:48:27,In Transit,Paid,2410.37,SAR,Fuel Delivery,High,2025-10-24T05:08:11,"Unit 6969 Box 9730
DPO AP 33299",Abha,Temperature controlled,COD,8.33,80.04,251.95,Jeremy Blevins,Brian Torres,2025-10-04T23:50:21.306529,2025-10-04T23:50:21.306533
ORD90259,CUST4248,2025-01-25T05:25:05,Confirmed,Paid,34302.06,SAR,Equipment,High,2025-10-09T10:54:22,"065 Gonzales Causeway
New Cassandra, NJ 77243",Jubail,Handle with care,Prepaid,8.11,61.42,952.63,Kimberly Reyes,Laurie Jackson,2025-10-04T23:50:21.308453,2025-10-04T23:50:21.308457
ORD85885,CUST8326,2025-06-02T10:42:22,Shipped,Paid,3307.02,SAR,Petrochemicals,Low,2025-10-10T22:58:57,"425 Steven Summit
Lake Laurachester, ME 77729",Riyadh,Hazardous materials,Prepaid,10.42,135.45,214.2,Rachel Williams,Jasmine James,2025-10-04T23:50:21.320199,2025-10-04T23:50:21.320204
ORD10078,CUST9114,2025-02-19T06:50:09,Shipped,Paid,7487.48,SAR,Equipment,Low,2025-10-26T23:45:27,"USS Knox
FPO AP 31710",Yanbu,No special requirements,Net 15,8.97,196.97,675.43,Lisa Hart,Regina Randall,2025-10-04T23:50:21.322412,2025-10-04T23:50:21.322416
ORD50060,CUST7487,2025-01-14T13:25:43,Processing,Paid,10126.4,SAR,Bulk Fuel,Medium,2025-10-07T05:29:57,"93962 Anne Plain Suite 907
Elizabethside, NC 32823",Abha,Hazardous materials,COD,12.64,184.7,992.28,Elizabeth Henderson,Brittany Johnson,2025-10-04T23:50:21.324359,2025-10-04T23:50:21.324363
ORD62702,CUST4643,2025-03-15T03:16:22,Delivered,Paid,9776.54,SAR,Lubricants,High,2025-10-06T01:00:35,"420 Miller Keys
Port Cody, FM 66772",Dammam,Handle with care,Prepaid,3.89,313.72,927.33,Devin Allen,Tara Mitchell,2025-10-04T23:50:21.337144,2025-10-04T23:50:21.337148
ORD43707,CUST2506,2025-05-31T15:53:17,Delivered,Paid,39760.18,SAR,Equipment,Low,2025-10-11T01:05:16,"13432 Petty Landing Apt. 340
Sandraview, NV 52268",Yanbu,Hazardous materials,COD,6.92,317.36,441.36,Thomas Norris,Joshua Watts,2025-10-04T23:50:21.339079,2025-10-04T23:50:21.339083
ORD70475,CUST1620,2025-02-14T05:17:18,Delivered,Paid,4009.04,SAR,Services,Low,2025-10-15T18:19:05,"631 Tonya Stravenue
Hooperbury, OR 18923",Hofuf,Express delivery,COD,1.14,184.32,331.75,Todd Lopez,Michelle Williams,2025-10-04T23:50:21.364382,2025-10-04T23:50:21.364386
ORD13354,CUST3836,2025-01-24T10:38:53,Delivered,Paid,10078.63,SAR,Bulk Fuel,Medium,2025-10-19T18:43:42,"028 Aaron Haven
Lake Erica, ND 94175",Najran,Hazardous materials,Net 15,2.08,436.38,526.55,Kristin White,Stacy Robertson,2025-10-04T23:50:21.369207,2025-10-04T23:50:21.369219
ORD43418,CUST5629,2025-01-10T18:24:17,Delivered,Paid,5905.51,SAR,Petrochemicals,Low,2025-10-20T09:31:22,"858 John Glen
Thomasborough, HI 63846",Riyadh,No special requirements,COD,8.2,159.69,530.98,Claudia White,Harold Rubio,2025-10-04T23:50:21.373664,2025-10-04T23:50:21.373668
ORD34956,CUST4475,2025-01-22T07:34:07,In Transit,Pending,18759.52,SAR,Petrochemicals,Medium,2025-10-31T22:17:40,"3207 Miller Island
Howardfort, ND 46500",Dammam,Handle with care,Prepaid,11.19,386.45,252.38,Scott Hudson,Robert Sweeney,2025-10-04T23:50:21.380943,2025-10-04T23:50:21.380948
ORD71455,CUST1728,2025-03-20T16:57:11,Delivered,Pending,2918.78,SAR,Services,Low,2025-10-06T14:50:23,"280 Sydney Causeway
South Jerry, SD 92880",Riyadh,Express delivery,Net 30,9.37,455.9,323.08,Michael Gregory,Donna Hubbard,2025-10-04T23:50:21.389506,2025-10-04T23:50:21.389512
ORD21102,CUST1670,2025-03-14T21:40:16,Delivered,Paid,42281.38,SAR,Bulk Fuel,High,2025-11-01T05:11:24,"PSC 6077, Box 2009
APO AP 65848",Dammam,Hazardous materials,Net 30,13.3,178.7,386.24,Troy Guerrero,Richard Carr,2025-10-04T23:50:21.391764,2025-10-04T23:50:21.391771
ORD97001,CUST7035,2025-04-22T03:43:48,Delivered,Pending,8092.98,SAR,Lubricants,Medium,2025-10-30T02:00:21,"90009 Ryan Courts
Kathleenville, NM 08881",Hofuf,Express delivery,Net 30,5.97,190.51,492.01,Lori Mitchell,Maria Walker,2025-10-04T23:50:21.396618,2025-10-04T23:50:21.396626
ORD70488,CUST5225,2025-06-09T12:05:12,Delivered,Paid,9944.38,SAR,Lubricants,Low,2025-10-18T14:14:09,"943 Anderson Island
Franklinland, WV 51127",Riyadh,Temperature controlled,Net 30,6.21,139.76,521.11,Lauren Mullins,Mary Morales,2025-10-04T23:50:21.402886,2025-10-04T23:50:21.402894
ORD15382,CUST7699,2025-02-02T18:24:07,Delivered,Pending,8730.39,SAR,Lubricants,Medium,2025-10-17T21:51:58,"61894 Ramirez Port
Lake Gregton, MI 24143",Jubail,Handle with care,Prepaid,6.02,324.75,779.14,Alicia Cook,Deborah Warren,2025-10-04T23:50:21.406735,2025-10-04T23:50:21.406740
ORD51923,CUST9751,2025-01-07T22:42:11,Shipped,Overdue,23419.23,SAR,Equipment,Low,2025-10-26T03:55:45,"97421 Soto Stravenue Suite 611
Hillshire, DE 70728",Jubail,Hazardous materials,COD,1.22,242.78,971.65,Kevin Phillips,Tyler Garcia,2025-10-04T23:50:21.412637,2025-10-04T23:50:21.412644
ORD90849,CUST7238,2025-01-03T03:15:14,Delivered,Pending,9981.47,SAR,Equipment,Low,2025-10-29T23:16:21,"825 Crosby Courts Suite 656
Castillostad, IN 06363",Abha,Temperature controlled,Prepaid,14.27,188.78,782.02,Teresa Garrett,Adam Wu,2025-10-04T23:50:21.415467,2025-10-04T23:50:21.415474
ORD80016,CUST9596,2025-04-05T09:07:19,Processing,Overdue,2675.62,SAR,Services,High,2025-10-13T03:40:15,"8437 Tanya Mission Suite 904
Caseyville, NJ 95674",Jazan,Handle with care,COD,7.94,275.3,465.28,Marcus Jones,Kristine Hunter,2025-10-04T23:50:21.420756,2025-10-04T23:50:21.420760
ORD45826,CUST1964,2025-05-30T21:19:55,Delivered,Paid,3480.26,SAR,Services,High,2025-10-23T17:49:47,"425 Atkins Highway
Martinezville, PR 81776",Najran,Handle with care,Prepaid,8.85,264.82,642.71,Johnny Wilson,Michael Hayes,2025-10-04T23:50:21.422271,2025-10-04T23:50:21.422278
ORD29402,CUST4873,2025-05-29T18:17:44,Delivered,Pending,3968.11,SAR,Lubricants,Medium,2025-10-31T20:24:20,"USCGC Vaughn
FPO AP 43051",Najran,Temperature controlled,Net 15,10.26,143.49,438.25,Heather Ashley,Timothy Mathis,2025-10-04T23:50:21.423745,2025-10-04T23:50:21.423749
ORD78657,CUST6188,2025-01-06T21:46:37,Delivered,Paid,4276.37,SAR,Fuel Delivery,Medium,2025-11-02T23:38:26,"5348 Maddox Rapid
North Michael, GA 81574",Taif,Handle with care,Prepaid,14.41,165.97,313.24,Daniel Gray,Stephanie Marquez,2025-10-04T23:50:21.430050,2025-10-04T23:50:21.430054
ORD73238,CUST2722,2025-03-19T08:00:46,Delivered,Pending,29061.72,SAR,Equipment,Low,2025-10-10T09:15:02,"24917 Hernandez Point
Carpenterhaven, DE 85728",Dammam,Handle with care,Net 30,4.57,488.27,300.64,Cindy Morris,Monique Hall,2025-10-04T23:50:21.436540,2025-10-04T23:50:21.436552
ORD35594,CUST7694,2025-06-20T06:27:30,Shipped,Pending,36376.29,SAR,Bulk Fuel,Medium,2025-10-12T00:52:42,"9178 Weaver Hills Suite 590
Port Karen, ME 83815",Riyadh,Hazardous materials,COD,0.2,204.39,290.6,Kevin Boyd,Wesley Frost,2025-10-04T23:50:21.440115,2025-10-04T23:50:21.440124
ORD99126,CUST3179,2025-04-22T03:53:16,Delivered,Paid,40672.96,SAR,Bulk Fuel,Low,2025-10-08T11:20:46,"Unit 8711 Box 9962
DPO AE 30269",Abha,No special requirements,Net 15,14.23,56.96,250.59,Mark May,Brian Cook,2025-10-04T23:50:21.441529,2025-10-04T23:50:21.441533
ORD54618,CUST9460,2025-06-26T06:57:57,Delivered,Paid,4323.6,SAR,Petrochemicals,Medium,2025-10-24T21:53:39,"006 Vernon Hollow Apt. 650
East Kevin, OH 69317",Yanbu,Handle with care,Net 30,0.1,189.77,383.17,Monique James,Debra Collins,2025-10-04T23:50:21.448034,2025-10-04T23:50:21.448039
ORD60650,CUST3807,2025-04-11T09:41:18,Delivered,Paid,2918.92,SAR,Services,High,2025-10-18T21:50:53,"PSC 0785, Box 7526
APO AA 17045",Jazan,No special requirements,Prepaid,2.48,271.15,779.39,Dwayne Bailey,Nicholas Anderson,2025-10-04T23:50:21.449921,2025-10-04T23:50:21.449926
ORD30474,CUST2322,2025-06-25T17:17:26,Delivered,Partial,14794.23,SAR,Petrochemicals,Medium,2025-10-26T06:26:03,"99480 Ashlee Forks
North Kaylaside, OH 42600",Jeddah,Handle with care,Net 30,0.16,394.45,953.97,Mrs. Lisa Moon MD,John Austin,2025-10-04T23:50:21.452725,2025-10-04T23:50:21.452733
ORD77356,CUST3675,2025-01-16T12:05:02,Delivered,Pending,46886.24,SAR,Equipment,Low,2025-10-09T12:54:48,"USCGC Woodard
FPO AA 46332",Abha,Handle with care,COD,7.09,244.58,886.85,Jennifer Brewer,Victoria Cooper,2025-10-04T23:50:21.454262,2025-10-04T23:50:21.454267
ORD57928,CUST1924,2025-04-03T13:22:12,In Transit,Pending,35727.95,SAR,Bulk Fuel,High,2025-10-24T10:10:42,"44577 Reed Spurs
New Charles, NH 17733",Jazan,No special requirements,COD,10.66,467.82,401.49,Sherry Fields,Beth Marshall,2025-10-04T23:50:21.455787,2025-10-04T23:50:21.455789
ORD91418,CUST3733,2025-02-13T05:24:37,Delivered,Paid,1986.07,SAR,Services,Low,2025-10-22T17:02:14,"59562 Mcmillan Grove
Amandaview, VI 16066",Jubail,Handle with care,Prepaid,1.1,484.61,782.77,Angel Rowe,Jason Vazquez,2025-10-04T23:50:21.457033,2025-10-04T23:50:21.457036
ORD12491,CUST3870,2025-02-23T08:10:14,Delivered,Paid,21526.49,SAR,Equipment,High,2025-10-09T14:45:06,"USNV King
FPO AA 85527",Dammam,Express delivery,COD,13.27,127.31,719.96,Richard Bray,Andrew Baker,2025-10-04T23:50:21.457736,2025-10-04T23:50:21.457737
ORD96353,CUST9880,2025-06-25T02:40:40,Delivered,Paid,4484.82,SAR,Services,High,2025-10-15T21:41:57,"Unit 0600 Box 6094
DPO AA 60445",Hofuf,No special requirements,COD,8.16,429.75,922.1,John Pitts,Patricia Villa,2025-10-04T23:50:21.458290,2025-10-04T23:50:21.458291
ORD69593,CUST8737,2025-04-24T03:04:22,Delivered,Pending,1146.38,SAR,Lubricants,Medium,2025-10-10T06:43:03,"81980 Rogers Cliffs
Wadetown, OR 93255",Abha,Express delivery,Prepaid,7.6,315.36,553.73,Joy Parsons,Donald Lewis,2025-10-04T23:50:21.470620,2025-10-04T23:50:21.470624
ORD15576,CUST1109,2025-01-08T16:12:56,Delivered,Paid,13077.29,SAR,Equipment,Medium,2025-10-17T12:45:02,"9696 Romero Dam
Smithport, FM 45792",Hofuf,Temperature controlled,Net 30,8.79,397.71,615.39,Linda Freeman,Mark Brown,2025-10-04T23:50:21.473808,2025-10-04T23:50:21.473811
ORD17786,CUST2381,2025-03-15T03:06:11,Delivered,Overdue,1129.8,SAR,Services,High,2025-10-14T07:10:24,"Unit 6122 Box 7741
DPO AP 14995",Najran,Handle with care,COD,13.43,496.05,834.41,Nathan Rodriguez,Jeff James,2025-10-04T23:50:21.475042,2025-10-04T23:50:21.475045
ORD80262,CUST5937,2025-02-11T17:32:19,Delivered,Partial,3688.53,SAR,Petrochemicals,Medium,2025-10-24T10:38:47,"758 Jones Islands Suite 572
Port Jamesborough, AZ 72591",Yanbu,No special requirements,Net 30,12.52,146.12,309.79,Mrs. Amy Rivera,Donna Benitez,2025-10-04T23:50:21.481893,2025-10-04T23:50:21.481898
ORD77667,CUST6761,2025-05-11T19:15:58,Confirmed,Paid,8488.95,SAR,Lubricants,Medium,2025-10-15T22:11:23,"224 Trujillo Land Apt. 566
Sarahhaven, OR 13860",Jubail,No special requirements,Net 30,8.5,183.8,641.18,Emily Gonzalez,Jacob Miller,2025-10-04T23:50:21.483390,2025-10-04T23:50:21.483394
ORD57096,CUST5811,2025-04-24T21:05:59,In Transit,Paid,2139.51,SAR,Services,Medium,2025-10-20T03:29:03,"17564 Hodge Lakes
Sweeneyland, KS 45115",Riyadh,Handle with care,Net 30,12.31,73.45,293.38,John Clarke,Michael Nguyen,2025-10-04T23:50:21.484832,2025-10-04T23:50:21.484836
ORD64097,CUST9736,2025-03-16T02:12:57,Shipped,Paid,54394.48,SAR,Bulk Fuel,Medium,2025-10-09T08:24:49,"784 David Branch Apt. 531
Chenview, UT 61288",Riyadh,Hazardous materials,COD,6.62,62.66,265.29,Chelsea Jones,Wayne Gonzalez,2025-10-04T23:50:21.486821,2025-10-04T23:50:21.486824
ORD87222,CUST1684,2025-01-04T21:23:48,In Transit,Paid,46862.8,SAR,Equipment,High,2025-10-23T10:23:50,"80830 Greene Burg Apt. 283
West Charles, NM 27610",Abha,Temperature controlled,Net 15,1.24,472.72,659.73,Haley Montoya,Theresa Young,2025-10-04T23:50:21.487999,2025-10-04T23:50:21.488002
ORD22922,CUST6467,2025-01-02T18:16:22,Processing,Pending,6573.86,SAR,Equipment,Medium,2025-10-12T01:21:46,"0085 Johnson Grove Apt. 229
Port Willieville, NV 29338",Jubail,No special requirements,Net 30,13.71,453.19,330.55,Marc Castillo,Michael Martin,2025-10-04T23:50:21.488860,2025-10-04T23:50:21.488863
ORD97024,CUST5932,2025-03-13T18:48:41,Delivered,Pending,67515.28,SAR,Bulk Fuel,High,2025-10-12T02:31:33,"652 Rodriguez Branch Suite 837
Kiaraton, MN 39081",Jeddah,Hazardous materials,Net 15,14.63,328.17,541.5,Gary Thompson,Douglas Anderson,2025-10-04T23:50:21.489796,2025-10-04T23:50:21.489797
ORD84724,CUST7801,2025-01-20T05:39:28,Delivered,Pending,3013.08,SAR,Fuel Delivery,Medium,2025-10-27T14:17:05,"99886 Kathleen Key
East Casey, KS 88682",Jubail,Handle with care,Prepaid,8.38,105.29,882.2,Lisa Griffin,Tara Smith,2025-10-04T23:50:21.490521,2025-10-04T23:50:21.490522
ORD64683,CUST2980,2025-01-12T02:16:18,Delivered,Overdue,19018.76,SAR,Equipment,Medium,2025-10-27T07:02:31,"PSC 6999, Box 8865
APO AE 54743",Jazan,Temperature controlled,Net 30,11.14,293.17,997.9,Nancy Brown DDS,Alexis Anderson,2025-10-04T23:50:21.491037,2025-10-04T23:50:21.491038
ORD85651,CUST4678,2025-02-09T13:42:55,Shipped,Paid,3328.6,SAR,Fuel Delivery,High,2025-11-03T13:10:57,"012 Victoria Shores Suite 100
West Amberbury, CT 48221",Riyadh,No special requirements,Net 15,13.68,73.57,582.29,George Tapia,Philip Gray,2025-10-04T23:50:21.491761,2025-10-04T23:50:21.491762
ORD28404,CUST2829,2025-06-28T17:34:32,Delivered,Paid,14811.76,SAR,Petrochemicals,Low,2025-10-13T12:24:07,"74707 Harris Viaduct Apt. 789
Jonathanview, MI 76240",Riyadh,Temperature controlled,Net 30,10.61,176.36,639.75,Robert Wheeler,Donna Williams,2025-10-04T23:50:21.498998,2025-10-04T23:50:21.499004
ORD54282,CUST4905,2025-05-13T02:48:35,Delivered,Paid,8485.87,SAR,Lubricants,Medium,2025-10-07T12:09:27,"8536 Morris Unions
Anitatown, VI 85118",Jubail,Hazardous materials,COD,7.38,441.4,848.22,Matthew Wallace,Noah Rios,2025-10-04T23:50:21.501097,2025-10-04T23:50:21.501100
ORD28594,CUST3977,2025-04-02T03:40:53,In Transit,Pending,90730.8,SAR,Bulk Fuel,Medium,2025-11-01T12:40:58,"5146 Michael Stravenue Apt. 935
South Rogerfurt, PR 44212",Najran,Hazardous materials,Prepaid,6.15,496.33,353.11,Zachary Shannon,Brittany Forbes,2025-10-04T23:50:21.502110,2025-10-04T23:50:21.502113
ORD42837,CUST5802,2025-03-31T21:15:21,In Transit,Pending,24328.39,SAR,Equipment,Low,2025-10-20T19:04:38,"9724 Mcintyre Stream
Coltonfort, IA 32500",Dammam,Handle with care,COD,2.21,154.59,221.08,Brandon Meyer,Roger Taylor,2025-10-04T23:50:21.503049,2025-10-04T23:50:21.503050
ORD41535,CUST6357,2025-03-09T20:16:30,Delivered,Paid,5554.11,SAR,Petrochemicals,High,2025-10-23T01:27:58,"95353 Edward Streets Suite 619
East Samuelstad, SC 25344",Dammam,Express delivery,COD,10.87,63.61,560.03,Carlos Walker,Kimberly Garcia DDS,2025-10-04T23:50:21.504021,2025-10-04T23:50:21.504026
ORD27753,CUST4993,2025-05-16T18:47:49,Confirmed,Paid,6912.74,SAR,Petrochemicals,High,2025-10-06T19:44:14,"8025 Jonathan Springs Apt. 052
Rodriguezport, MN 06578",Dammam,Express delivery,Prepaid,3.63,477.52,863.38,Michelle Horne,Julia Miller,2025-10-04T23:50:21.505993,2025-10-04T23:50:21.505997
ORD14703,CUST9184,2025-01-11T16:42:29,Processing,Paid,5007.66,SAR,Lubricants,Medium,2025-10-31T04:19:17,"Unit 3057 Box 6711
DPO AP 63432",Jazan,No special requirements,Net 15,2.22,153.14,859.53,George Mueller,Stephanie Robinson,2025-10-04T23:50:21.506823,2025-10-04T23:50:21.506825
ORD18323,CUST2074,2025-05-29T13:20:58,Delivered,Partial,2674.3,SAR,Fuel Delivery,Medium,2025-10-10T22:01:10,"6892 Charles Ports Apt. 390
Port Katherineville, MN 83447",Taif,Temperature controlled,Net 30,0.89,224.93,602.25,Julia Taylor,Juan King,2025-10-04T23:50:21.508199,2025-10-04T23:50:21.508204
ORD84566,CUST6592,2025-04-27T11:43:10,Processing,Paid,15558.89,SAR,Petrochemicals,Medium,2025-11-02T09:54:09,"PSC 4070, Box 8002
APO AA 95469",Hofuf,Hazardous materials,Net 30,6.17,309.55,858.15,Eric Haley,Timothy Frank,2025-10-04T23:50:21.520125,2025-10-04T23:50:21.520132
ORD72920,CUST6061,2025-06-27T05:10:04,Confirmed,Paid,24633.38,SAR,Equipment,High,2025-10-22T23:44:41,"9817 Williamson Haven Apt. 668
Greentown, NJ 32931",Abha,Handle with care,Prepaid,4.27,76.3,537.24,Robin Brown,Emily Gray,2025-10-04T23:50:21.521967,2025-10-04T23:50:21.521970
ORD99375,CUST5002,2025-04-02T00:08:31,Delivered,Partial,16960.57,SAR,Petrochemicals,Low,2025-10-26T11:17:17,"0402 Norman Plaza Suite 765
Yutown, MI 43333",Yanbu,Express delivery,Prepaid,4.49,141.49,901.93,Abigail Sharp,Kimberly Riddle,2025-10-04T23:50:21.523068,2025-10-04T23:50:21.523071
ORD72873,CUST3712,2025-02-10T16:12:07,Processing,Paid,2883.79,SAR,Fuel Delivery,High,2025-11-01T05:26:57,"5029 Donna Port Apt. 508
Kaneville, WY 83744",Najran,Temperature controlled,COD,11.42,255.99,788.61,Gary Miller,Hannah Tran,2025-10-04T23:50:21.523876,2025-10-04T23:50:21.523877
ORD41492,CUST6788,2025-01-09T14:00:28,Delivered,Paid,3393.75,SAR,Services,High,2025-10-19T12:31:06,"02732 Gaines Brook Suite 447
New Eric, AZ 46161",Dammam,Hazardous materials,Prepaid,12.32,228.43,155.0,Tanya Morales,Christy Smith,2025-10-04T23:50:21.524627,2025-10-04T23:50:21.524628
ORD50359,CUST2783,2025-04-20T09:29:36,Confirmed,Pending,2206.59,SAR,Services,High,2025-10-17T05:23:46,"069 Flores Route
Ronaldborough, WY 94242",Jeddah,Temperature controlled,Net 15,7.16,125.11,406.3,Valerie Bird,Susan Brown,2025-10-04T23:50:21.531180,2025-10-04T23:50:21.531184
ORD20655,CUST5191,2025-04-07T11:50:46,Delivered,Paid,1942.64,SAR,Services,High,2025-10-09T08:11:36,"7959 Moore Skyway Suite 799
Vickieland, GU 19841",Najran,Handle with care,Net 15,4.06,64.01,734.1,Michael Brown,Eric Bell,2025-10-04T23:50:21.533027,2025-10-04T23:50:21.533031
ORD45049,CUST2399,2025-03-03T09:50:26,Delivered,Partial,5780.63,SAR,Lubricants,Low,2025-11-03T22:28:23,"28839 Elizabeth Heights
Joshuabury, FL 26142",Taif,Hazardous materials,Prepaid,4.09,104.05,779.62,Jonathan Ball,Lori Blair,2025-10-04T23:50:21.534090,2025-10-04T23:50:21.534096
ORD36271,CUST7088,2025-04-20T20:02:22,Processing,Paid,704.51,SAR,Services,Low,2025-10-07T03:16:01,"83513 April Rest
Lake Jay, SD 95332",Riyadh,Handle with care,Net 15,10.63,267.87,443.22,Jeffrey Singleton,Patricia Jones,2025-10-04T23:50:21.535067,2025-10-04T23:50:21.535070
ORD91671,CUST9998,2025-05-05T03:12:01,In Transit,Paid,4708.99,SAR,Services,High,2025-10-19T02:22:04,"35115 Sullivan Square Apt. 789
New Robertbury, RI 94541",Jeddah,Express delivery,Net 15,1.79,446.3,410.48,Christopher Brewer,Vanessa Callahan,2025-10-04T23:50:21.536070,2025-10-04T23:50:21.536072
ORD32708,CUST3541,2025-01-10T11:10:47,Delivered,Pending,2599.07,SAR,Services,High,2025-10-26T22:13:03,"14104 Daniel Pines Suite 497
Lake Johnland, SD 88188",Najran,Express delivery,Net 30,9.27,122.4,935.72,Melissa Jensen,Richard Velazquez,2025-10-04T23:50:21.537037,2025-10-04T23:50:21.537039
ORD48429,CUST5254,2025-05-30T04:17:09,In Transit,Partial,16417.67,SAR,Petrochemicals,High,2025-10-13T22:32:41,"187 Willie Radial
Stewarttown, MO 92073",Abha,No special requirements,Net 15,1.29,185.78,435.59,Terry Robertson,Susan Adams,2025-10-04T23:50:21.537847,2025-10-04T23:50:21.537848
ORD53666,CUST6338,2025-05-11T08:15:46,Delivered,Paid,3278.95,SAR,Services,High,2025-10-17T22:30:22,"01320 Reynolds Lock Suite 686
Greerchester, CO 75372",Taif,Temperature controlled,Net 30,6.08,220.24,744.51,Brian Bonilla,James Dixon,2025-10-04T23:50:21.538719,2025-10-04T23:50:21.538721
ORD43968,CUST7745,2025-02-27T00:00:33,In Transit,Paid,4707.14,SAR,Lubricants,High,2025-10-29T13:03:01,"676 Jay Knolls Apt. 363
Cynthiafort, MT 90657",Taif,Express delivery,Net 30,1.58,316.26,210.64,Denise Moss,Leslie Reeves,2025-10-04T23:50:21.539486,2025-10-04T23:50:21.539487
ORD85893,CUST2538,2025-05-27T03:27:20,Delivered,Paid,531.28,SAR,Services,High,2025-10-08T03:23:20,"96553 Atkins Corners Suite 627
West Kayla, FL 42320",Yanbu,Temperature controlled,COD,4.87,296.16,741.0,Misty Sanchez,Victoria Summers,2025-10-04T23:50:21.540247,2025-10-04T23:50:21.540248
ORD50147,CUST1157,2025-01-11T09:59:14,Processing,Paid,48457.21,SAR,Equipment,Low,2025-10-15T04:36:19,"7352 Freeman Hills
North Bruce, ME 87746",Abha,Handle with care,COD,7.74,223.59,988.3,Grant Garcia,Jennifer Willis,2025-10-04T23:50:21.540980,2025-10-04T23:50:21.540981
ORD60331,CUST5214,2025-04-23T05:44:31,Delivered,Pending,5515.33,SAR,Lubricants,Medium,2025-10-11T22:20:17,"USNV Watson
FPO AP 23836",Najran,Handle with care,Net 30,5.15,365.7,656.25,Allison Gordon,Kathryn Hogan,2025-10-04T23:50:21.541581,2025-10-04T23:50:21.541582
ORD67077,CUST2773,2025-02-05T18:44:46,Pending,Paid,21645.11,SAR,Bulk Fuel,Medium,2025-10-13T06:59:54,"999 Katelyn Point Apt. 589
Rogersland, WV 74199",Jazan,Handle with care,Prepaid,6.25,498.51,840.69,Carrie Mills,John Jones,2025-10-04T23:50:21.548916,2025-10-04T23:50:21.548922
ORD41584,CUST2436,2025-05-13T20:05:20,Processing,Paid,1413.85,SAR,Services,High,2025-10-24T22:58:02,"605 Anderson Shore
Robertsfurt, OK 22828",Taif,No special requirements,Net 30,3.34,216.37,833.6,Martha Sanchez,Daniel Rubio,2025-10-04T23:50:21.550654,2025-10-04T23:50:21.550661
ORD34096,CUST6517,2025-05-28T22:03:27,Delivered,Paid,13587.59,SAR,Equipment,Low,2025-10-23T23:53:37,"Unit 4911 Box 2123
DPO AA 43096",Taif,No special requirements,Net 30,0.31,159.18,170.48,Richard Crane,Christina Garcia,2025-10-04T23:50:21.551539,2025-10-04T23:50:21.551541
ORD13194,CUST9959,2025-05-30T02:35:06,Confirmed,Paid,6798.85,SAR,Equipment,Low,2025-10-27T11:15:27,"663 Smith Greens
South Leah, OH 71489",Taif,Temperature controlled,Net 15,1.69,464.24,183.21,Jennifer George,Tiffany Frost,2025-10-04T23:50:21.552382,2025-10-04T23:50:21.552384
ORD81756,CUST8769,2025-06-09T16:14:22,Processing,Paid,15071.39,SAR,Petrochemicals,High,2025-10-28T23:40:43,"9323 Russell Shoal
Jonesshire, FL 14089",Abha,Handle with care,COD,4.1,113.61,586.1,Lee Miller,Misty Mcdonald,2025-10-04T23:50:21.553291,2025-10-04T23:50:21.553292
ORD69519,CUST4958,2025-03-10T13:53:11,Delivered,Paid,13926.43,SAR,Bulk Fuel,Low,2025-10-29T02:21:45,"05457 Castillo Stream
East Angela, AZ 29926",Taif,Handle with care,Prepaid,11.93,80.6,872.66,Brittany Castro,Christian Myers,2025-10-04T23:50:21.554513,2025-10-04T23:50:21.554523
