order_id,customer_id,order_date,order_status,payment_status,total_amount_sar,currency,order_type,priority,delivery_date,delivery_address,delivery_city,special_instructions,payment_terms,discount_percent,tax_amount_sar,shipping_cost_sar,created_by,approved_by,created_at,updated_at
ORD62962,CUST4612,2025-06-07T12:34:10,Delivered,Paid,873.31,SAR,Services,Low,2025-10-18T06:18:13,"28429 Billy Estate Apt. 659
South Alfred, KS 38576",Jazan,Temperature controlled,Prepaid,1.69,343.97,629.96,Christopher Benjamin,David Calhoun,2025-10-04T21:15:05.990883,2025-10-04T21:15:05.990883
ORD96787,CUST2070,2025-04-25T15:51:57,Confirmed,Paid,2515.23,SAR,Services,High,2025-10-16T19:36:26,"21694 Jason Creek Suite 301
Lesliefort, MD 51179",Najran,No special requirements,Net 15,14.88,307.08,544.71,Donald Singh,Miguel Cortez,2025-10-04T21:15:05.991593,2025-10-04T21:15:05.991594
ORD86150,CUST2433,2025-06-28T18:09:31,Delivered,Paid,2588.5,SAR,Fuel Delivery,Low,2025-11-03T01:24:42,"868 Tammy Cliff Suite 042
Arthurhaven, DC 32863",Taif,Handle with care,Net 15,14.61,207.88,432.21,Tonya Green,Robert Hogan,2025-10-04T21:15:05.992297,2025-10-04T21:15:05.992298
ORD19490,CUST1733,2025-05-15T09:59:01,Delivered,Paid,5018.24,SAR,Petrochemicals,Low,2025-10-25T11:36:56,"PSC 7147, Box 3959
APO AA 68228",Taif,Express delivery,Prepaid,14.23,136.03,506.96,Valerie Jones,Rodney Rodriguez,2025-10-04T21:15:05.992806,2025-10-04T21:15:05.992806
ORD28831,CUST3032,2025-04-09T20:12:06,Shipped,Partial,18658.48,SAR,Equipment,Medium,2025-10-24T04:34:33,"75444 Williams Station Apt. 492
South Deborahmouth, WI 64219",Jeddah,Express delivery,Prepaid,7.21,355.59,803.22,Henry Williams,Carol Campbell,2025-10-04T21:15:05.993557,2025-10-04T21:15:05.993558
ORD61060,CUST6392,2025-05-18T09:16:58,Pending,Paid,10004.72,SAR,Petrochemicals,Low,2025-11-01T11:35:45,"772 Campbell Avenue
North Bryan, TN 89359",Riyadh,Express delivery,Prepaid,4.86,299.82,644.62,Donald Bishop,Aaron Green,2025-10-04T21:15:05.994282,2025-10-04T21:15:05.994283
ORD75901,CUST5141,2025-05-29T06:43:49,In Transit,Paid,3274.27,SAR,Fuel Delivery,Low,2025-10-06T11:23:35,"84449 Cardenas Neck
Valentineshire, MS 20902",Yanbu,Express delivery,Net 30,8.63,415.02,909.82,Luke Owens,Christine Bond,2025-10-04T21:15:05.995056,2025-10-04T21:15:05.995057
ORD31997,CUST3370,2025-04-02T17:15:03,Delivered,Pending,3502.56,SAR,Services,High,2025-10-09T12:42:31,"9472 Chandler Turnpike
North Brandi, ND 50085",Taif,Hazardous materials,Net 15,4.7,233.89,958.11,Brittany Gonzalez,Laura Hall,2025-10-04T21:15:05.995791,2025-10-04T21:15:05.995792
ORD26943,CUST3966,2025-05-22T01:54:11,Delivered,Paid,4387.8,SAR,Fuel Delivery,High,2025-10-09T11:50:43,"610 Michael Drive
Lawrencefurt, OH 31803",Hofuf,Handle with care,Net 30,5.74,177.58,282.76,Lisa Hale,Caroline Mills,2025-10-04T21:15:05.996528,2025-10-04T21:15:05.996529
ORD12597,CUST2462,2025-03-27T11:47:55,Delivered,Pending,5247.49,SAR,Lubricants,Medium,2025-10-23T14:49:41,"3892 Ayala Flats
Tracymouth, NH 53898",Abha,Handle with care,Prepaid,10.6,359.04,762.14,Jade Benson,Logan Bishop,2025-10-04T21:15:05.999388,2025-10-04T21:15:05.999392
ORD66718,CUST6697,2025-03-11T00:02:30,Shipped,Paid,14529.11,SAR,Petrochemicals,Low,2025-10-26T15:32:08,"4068 Brenda Harbors Suite 578
Lake Leslie, MO 02308",Abha,Express delivery,COD,9.39,116.84,602.66,Aaron Hernandez,William Ray,2025-10-04T21:15:06.000263,2025-10-04T21:15:06.000265
ORD59663,CUST8410,2025-02-12T02:42:09,Delivered,Paid,2284.56,SAR,Fuel Delivery,Low,2025-10-20T17:07:48,"87310 Moore Junctions
South Jamesfort, VT 29364",Najran,Hazardous materials,COD,0.64,123.9,182.09,Charles Welch,Tonya Harrison,2025-10-04T21:15:06.001165,2025-10-04T21:15:06.001168
ORD94703,CUST8383,2025-05-17T10:14:30,Delivered,Paid,2222.95,SAR,Petrochemicals,Low,2025-10-24T02:52:27,"9794 Justin Unions Suite 509
Allisonport, TX 57928",Jeddah,Temperature controlled,COD,11.54,68.06,568.45,Louis Gonzalez,Joshua Nunez,2025-10-04T21:15:06.001942,2025-10-04T21:15:06.001943
ORD52307,CUST5283,2025-05-13T07:47:25,Delivered,Pending,1171.92,SAR,Lubricants,Medium,2025-10-15T04:44:33,"57683 Lindsey Locks
North Alexis, TN 62053",Dammam,Express delivery,Net 15,12.92,173.3,607.24,Stanley Mason,Terri Sullivan,2025-10-04T21:15:06.003004,2025-10-04T21:15:06.003008
ORD50940,CUST1123,2025-06-26T22:21:36,Delivered,Paid,82448.97,SAR,Bulk Fuel,Low,2025-10-08T06:32:26,"16983 Ashley Grove Suite 922
North Karen, MO 64564",Abha,Express delivery,Net 30,14.98,83.96,667.84,Christopher Reed,Jennifer Peterson,2025-10-04T21:15:06.004033,2025-10-04T21:15:06.004036
ORD80909,CUST1825,2025-03-25T03:12:51,Processing,Paid,10307.41,SAR,Petrochemicals,High,2025-10-12T05:46:06,"PSC 3389, Box 4241
APO AA 11427",Jeddah,Hazardous materials,Net 15,13.54,401.32,393.99,Timothy Lynch,Patricia Summers,2025-10-04T21:15:06.004798,2025-10-04T21:15:06.004801
ORD45867,CUST6886,2025-04-01T10:59:50,Delivered,Paid,3100.84,SAR,Services,Medium,2025-10-14T16:53:54,"793 Reilly Divide Suite 134
Vanessaton, GA 20728",Taif,Hazardous materials,COD,12.7,409.62,679.06,Christopher Zhang,Jaime Garcia,2025-10-04T21:15:06.005832,2025-10-04T21:15:06.005834
ORD88401,CUST1728,2025-03-17T15:52:11,Delivered,Paid,4252.3,SAR,Lubricants,Low,2025-10-15T18:08:56,"690 Guerra Radial Suite 304
West Carolberg, PA 31946",Jazan,No special requirements,COD,12.75,116.38,775.66,Tara Mcgee,Holly Butler,2025-10-04T21:15:06.006794,2025-10-04T21:15:06.006796
ORD66814,CUST9707,2025-03-31T02:19:10,Delivered,Paid,11569.89,SAR,Petrochemicals,Medium,2025-10-22T14:57:40,"28330 Brandon Way Apt. 011
Priceland, RI 82349",Taif,Handle with care,Net 15,6.67,172.13,938.99,Olivia Hall,Kevin Smith,2025-10-04T21:15:06.007699,2025-10-04T21:15:06.007703
ORD45993,CUST3491,2025-03-13T17:19:28,Delivered,Paid,6698.08,SAR,Lubricants,High,2025-10-21T11:16:55,"85256 Miller Lake
Patrickfurt, ME 78777",Taif,Temperature controlled,Net 15,9.3,308.27,818.19,Alexis Sullivan,William Smith,2025-10-04T21:15:06.008595,2025-10-04T21:15:06.008597
ORD64917,CUST2273,2025-02-07T12:51:40,Delivered,Paid,7608.21,SAR,Lubricants,Medium,2025-10-30T20:26:39,"6803 Alison Port Apt. 609
New Jennifer, SD 88115",Taif,Express delivery,Net 30,9.09,218.4,277.94,Christine Roy,Kelly Herrera,2025-10-04T21:15:06.009370,2025-10-04T21:15:06.009371
ORD27138,CUST9643,2025-06-05T10:10:03,Delivered,Paid,4794.09,SAR,Fuel Delivery,High,2025-11-02T11:42:10,"0056 Michele Ramp Suite 324
Dawnport, CO 55830",Jubail,Temperature controlled,COD,2.62,258.94,928.99,Rachel Obrien,Nathan Morales,2025-10-04T21:15:06.010088,2025-10-04T21:15:06.010089
ORD46207,CUST5893,2025-04-02T23:26:10,Delivered,Paid,68752.8,SAR,Bulk Fuel,Low,2025-11-03T02:50:35,"39716 Becker Port Apt. 694
Mccormickport, WI 73875",Yanbu,Temperature controlled,Net 30,3.65,164.31,410.52,Mario Church,Mr. Justin Wright DDS,2025-10-04T21:15:06.010892,2025-10-04T21:15:06.010893
ORD17587,CUST2403,2025-05-16T18:04:43,Delivered,Paid,94754.18,SAR,Bulk Fuel,Medium,2025-10-20T14:20:10,"65970 Jimmy Prairie Apt. 088
Ellisfurt, AK 70914",Riyadh,No special requirements,COD,2.49,297.7,469.51,Paul Wood DDS,Charles Marshall,2025-10-04T21:15:06.011646,2025-10-04T21:15:06.011646
ORD65820,CUST4533,2025-04-02T02:22:46,Delivered,Pending,16800.24,SAR,Petrochemicals,High,2025-11-01T19:15:20,"77829 Ellison Manors Suite 280
West Brian, PW 16239",Riyadh,Express delivery,COD,6.96,162.54,137.78,Carol Jones,Paula Medina,2025-10-04T21:15:06.012392,2025-10-04T21:15:06.012393
ORD44265,CUST2874,2025-05-08T18:21:59,Delivered,Paid,25594.37,SAR,Equipment,Medium,2025-10-27T23:42:05,"340 Matthew Lane Suite 335
Lake Kenneth, WV 33592",Hofuf,Handle with care,Net 15,9.96,435.61,223.15,Stacey White,Shari Guzman,2025-10-04T21:15:06.013112,2025-10-04T21:15:06.013113
ORD87756,CUST8278,2025-05-01T10:04:36,Delivered,Paid,30949.81,SAR,Equipment,Low,2025-10-25T06:49:56,"54910 Matthew Meadows
Melanietown, ID 32711",Yanbu,Handle with care,COD,5.03,432.43,720.54,Michelle Johnson,Sean Garcia,2025-10-04T21:15:06.014975,2025-10-04T21:15:06.014979
ORD71530,CUST7262,2025-04-12T03:36:56,Shipped,Paid,4115.02,SAR,Petrochemicals,Medium,2025-10-23T01:49:47,"086 Keith Mountains Suite 756
New Maria, ME 35655",Dammam,Hazardous materials,Net 30,11.57,303.97,509.58,David Shaw,Charlene Hill,2025-10-04T21:15:06.016112,2025-10-04T21:15:06.016114
ORD94177,CUST8472,2025-04-28T08:24:31,In Transit,Paid,6834.12,SAR,Petrochemicals,Low,2025-10-11T21:25:34,"369 Wolf Ramp Apt. 112
Lake Michaelton, OH 99685",Abha,No special requirements,COD,3.23,148.44,543.23,Mark Chan,Timothy Jackson,2025-10-04T21:15:06.016909,2025-10-04T21:15:06.016910
ORD51954,CUST6820,2025-05-23T02:43:30,Confirmed,Paid,49706.66,SAR,Bulk Fuel,High,2025-10-24T12:27:00,"PSC 4495, Box 2304
APO AA 11391",Dammam,Handle with care,Net 30,7.98,405.62,753.17,Jennifer Martinez,Lori Frost,2025-10-04T21:15:06.017451,2025-10-04T21:15:06.017452
ORD72393,CUST5397,2025-03-12T21:34:26,In Transit,Paid,1702.43,SAR,Lubricants,Medium,2025-10-25T10:18:25,"3770 Dean Canyon Apt. 102
Lake Lisaport, OH 93752",Jeddah,Temperature controlled,COD,3.51,433.59,457.72,Laura Williams,Laura Andrews,2025-10-04T21:15:06.018212,2025-10-04T21:15:06.018212
ORD97365,CUST2095,2025-03-14T06:12:20,Delivered,Paid,66620.71,SAR,Bulk Fuel,Low,2025-10-10T23:06:56,"8043 Macias Circles
Pearsontown, MS 31910",Jubail,No special requirements,Net 30,13.54,416.39,472.35,Nichole Hart,Sandra Barton,2025-10-04T21:15:06.018974,2025-10-04T21:15:06.018975
ORD80696,CUST4993,2025-04-09T01:18:35,Delivered,Partial,15670.06,SAR,Petrochemicals,Medium,2025-10-15T13:06:15,"970 Brandon Prairie Suite 800
West Brianville, PA 77861",Riyadh,No special requirements,Net 15,4.76,241.45,105.85,Jennifer Sloan,Russell Cooper,2025-10-04T21:15:06.019699,2025-10-04T21:15:06.019700
ORD45915,CUST3456,2025-06-12T08:05:28,Delivered,Partial,4484.13,SAR,Services,Medium,2025-10-06T09:18:08,"USS Hunter
FPO AP 87769",Yanbu,Temperature controlled,Prepaid,9.02,151.95,275.15,Samantha Kerr,Terry Mason,2025-10-04T21:15:06.020300,2025-10-04T21:15:06.020301
ORD21706,CUST2285,2025-06-14T02:40:01,Confirmed,Pending,4720.19,SAR,Lubricants,High,2025-10-20T10:46:28,"208 Hensley Corner Apt. 224
Johnnyland, DC 20026",Jeddah,Temperature controlled,COD,8.85,414.33,598.33,Martin Miles,Rebecca Anderson,2025-10-04T21:15:06.021046,2025-10-04T21:15:06.021047
ORD35151,CUST3627,2025-06-15T00:47:52,Delivered,Pending,6219.14,SAR,Petrochemicals,High,2025-10-27T21:37:38,"275 Davis Radial Suite 133
New Stephen, NM 74988",Hofuf,Hazardous materials,COD,13.7,290.41,516.4,Robin Clayton,Penny Decker,2025-10-04T21:15:06.022102,2025-10-04T21:15:06.022104
ORD71981,CUST2453,2025-03-05T03:10:55,In Transit,Overdue,84838.9,SAR,Bulk Fuel,Medium,2025-10-18T19:30:36,"002 Lisa Lane Apt. 302
New Manuel, WA 82181",Yanbu,Temperature controlled,COD,6.86,234.6,873.43,Jennifer Daniels,Douglas Parker,2025-10-04T21:15:06.022879,2025-10-04T21:15:06.022880
ORD75006,CUST4371,2025-03-31T22:27:33,Delivered,Pending,20471.86,SAR,Bulk Fuel,Medium,2025-10-26T00:31:28,"19094 Decker Fork
East Caitlin, CA 22177",Riyadh,Hazardous materials,COD,5.27,166.45,978.62,Thomas Perry,Jessica Huff,2025-10-04T21:15:06.023619,2025-10-04T21:15:06.023620
ORD47161,CUST4503,2025-04-07T11:57:51,Delivered,Paid,46725.36,SAR,Equipment,Medium,2025-10-19T15:47:39,"4486 Webster Way Suite 279
North Amandafurt, NV 58278",Taif,Temperature controlled,Prepaid,5.04,111.85,515.09,Pamela Middleton,Amanda Mcgee DVM,2025-10-04T21:15:06.024401,2025-10-04T21:15:06.024402
ORD87401,CUST9345,2025-04-17T05:13:18,Delivered,Paid,16664.72,SAR,Petrochemicals,High,2025-10-18T06:12:54,"35341 Ramirez Views Suite 868
New Jermaine, RI 47533",Jazan,Temperature controlled,COD,0.03,401.36,889.49,Tammy Porter,Amanda Johnson,2025-10-04T21:15:06.025149,2025-10-04T21:15:06.025150
ORD32818,CUST8548,2025-06-06T15:59:20,Delivered,Pending,9848.07,SAR,Lubricants,Low,2025-11-01T06:38:59,"68962 Phillip Forge Apt. 281
Dianefurt, TX 77843",Riyadh,Hazardous materials,COD,13.51,275.24,470.39,Lisa Butler,Daniel Williams,2025-10-04T21:15:06.025872,2025-10-04T21:15:06.025873
ORD43513,CUST7187,2025-06-20T16:04:36,Delivered,Paid,3899.71,SAR,Services,High,2025-11-01T06:01:44,"2584 Lisa Burg Apt. 230
Travisborough, VI 74987",Riyadh,Handle with care,COD,7.44,115.44,720.69,Samuel Martinez,Devon Gates,2025-10-04T21:15:06.026577,2025-10-04T21:15:06.026578
ORD38473,CUST5640,2025-02-02T23:52:19,Delivered,Paid,4581.05,SAR,Lubricants,High,2025-10-28T19:10:04,"925 Sims Crest Apt. 931
West Michael, DC 44123",Taif,Hazardous materials,Net 15,0.74,127.15,803.11,Andrew Wells,Mark Owens,2025-10-04T21:15:06.027335,2025-10-04T21:15:06.027336
ORD11790,CUST1768,2025-03-23T14:07:37,Delivered,Paid,1567.1,SAR,Services,Medium,2025-10-11T10:20:50,"784 Mitchell Knoll Apt. 180
Kristinmouth, VT 82091",Najran,Hazardous materials,COD,6.15,105.72,315.91,Sherry Woods,Natalie Newman,2025-10-04T21:15:06.028133,2025-10-04T21:15:06.028134
ORD95678,CUST6283,2025-04-10T23:44:48,Delivered,Paid,18541.83,SAR,Petrochemicals,Medium,2025-10-29T16:03:40,"574 Anderson Courts
East Edwardton, NY 39959",Abha,No special requirements,COD,2.39,223.66,389.24,Joshua Michael Jr.,Ronald Martin,2025-10-04T21:15:06.029785,2025-10-04T21:15:06.029788
ORD45649,CUST8760,2025-05-19T01:23:38,Delivered,Paid,93010.24,SAR,Bulk Fuel,Medium,2025-10-25T04:59:31,"271 Latoya Plaza
Rowetown, NH 83867",Jazan,Handle with care,Net 30,10.42,212.61,942.22,Thomas Hoover,Jose Garcia MD,2025-10-04T21:15:06.033319,2025-10-04T21:15:06.033323
ORD74505,CUST4944,2025-05-16T04:39:44,In Transit,Paid,9151.47,SAR,Petrochemicals,High,2025-10-27T20:10:16,"60683 Martin Coves
Hilltown, MT 69304",Hofuf,No special requirements,Net 15,4.2,384.41,458.39,Darren Mann,James Gomez,2025-10-04T21:15:06.034313,2025-10-04T21:15:06.034315
ORD40573,CUST4103,2025-03-18T11:09:18,Delivered,Paid,1539.65,SAR,Fuel Delivery,Low,2025-10-24T20:22:14,"2242 Pope Key Suite 251
Port Ericaburgh, CT 07204",Taif,No special requirements,Net 15,12.06,413.44,291.44,Heather Estrada,Kyle Anderson,2025-10-04T21:15:06.035127,2025-10-04T21:15:06.035128
ORD77726,CUST7414,2025-02-23T07:40:07,Shipped,Paid,39307.53,SAR,Equipment,Medium,2025-10-27T06:09:17,"6799 Ashley Mountains Apt. 867
Holmesfurt, HI 80963",Najran,Hazardous materials,Net 30,14.8,173.88,354.14,Andre Jimenez,Harold Willis,2025-10-04T21:15:06.035905,2025-10-04T21:15:06.035905
ORD54779,CUST2719,2025-04-13T17:45:12,Processing,Paid,4642.02,SAR,Services,Low,2025-10-31T18:22:23,"7649 Diane Rest Apt. 406
Scottville, HI 03922",Jazan,Handle with care,Net 30,11.12,346.25,658.75,Barbara Fields,Elizabeth Reese,2025-10-04T21:15:06.036654,2025-10-04T21:15:06.036655
ORD73917,CUST6488,2025-04-13T09:06:32,Processing,Partial,43313.01,SAR,Equipment,Medium,2025-10-12T02:12:26,"0282 Robin Manor Suite 560
New Janice, CT 87309",Najran,Temperature controlled,Prepaid,0.12,59.55,634.66,April Rivera,Lisa Floyd,2025-10-04T21:15:06.037385,2025-10-04T21:15:06.037386
ORD18328,CUST6510,2025-04-13T16:40:02,Delivered,Paid,23684.47,SAR,Equipment,Medium,2025-10-14T07:33:06,"97936 Thomas Turnpike
Lake Penny, ID 60508",Jubail,Express delivery,Prepaid,13.67,57.03,952.67,Rhonda Jordan,Barbara Cruz,2025-10-04T21:15:06.038107,2025-10-04T21:15:06.038108
ORD60982,CUST4093,2025-05-09T06:24:06,Delivered,Paid,27720.3,SAR,Bulk Fuel,High,2025-10-06T21:25:32,"USNS Thomas
FPO AP 78130",Najran,Handle with care,COD,4.54,59.83,489.79,Wesley Owens,Joseph Stark,2025-10-04T21:15:06.038734,2025-10-04T21:15:06.038734
ORD86249,CUST4804,2025-05-30T13:20:54,Delivered,Paid,12524.55,SAR,Equipment,Medium,2025-10-18T20:09:38,"82663 Fowler Dale Suite 850
Hallshire, KS 69261",Yanbu,Hazardous materials,COD,6.11,432.87,737.11,Carrie Cruz,Cameron Smith,2025-10-04T21:15:06.039510,2025-10-04T21:15:06.039511
ORD67821,CUST1684,2025-02-16T20:45:02,In Transit,Paid,68748.91,SAR,Bulk Fuel,Low,2025-10-23T09:07:31,"9550 Scott Walks Apt. 915
Coxbury, CO 33685",Najran,Temperature controlled,Net 15,10.97,282.41,941.76,Kimberly Zimmerman,Cindy Mueller,2025-10-04T21:15:06.040266,2025-10-04T21:15:06.040266
ORD93783,CUST6584,2025-04-15T03:22:59,Processing,Paid,27730.52,SAR,Equipment,Medium,2025-10-15T10:31:58,"075 Blake Fords
Robinsonton, DC 80294",Jubail,Express delivery,Net 30,9.37,137.9,312.56,Eric Simpson,Amanda Munoz,2025-10-04T21:15:06.041023,2025-10-04T21:15:06.041024
ORD95420,CUST4688,2025-06-21T09:11:54,Delivered,Paid,39187.97,SAR,Bulk Fuel,Medium,2025-11-02T07:07:14,"613 Jones Forge
West Sarahview, HI 62428",Jubail,Handle with care,COD,0.82,281.21,963.51,Sally Davila,Scott Barnett,2025-10-04T21:15:06.041758,2025-10-04T21:15:06.041759
ORD26111,CUST9347,2025-04-08T08:25:47,Delivered,Paid,33826.51,SAR,Bulk Fuel,Low,2025-10-06T10:00:28,"8104 Donna Points Suite 574
South Deborah, MO 84403",Riyadh,Temperature controlled,Prepaid,9.68,391.55,712.86,Theresa Moran,Dr. Stacy Schaefer,2025-10-04T21:15:06.042484,2025-10-04T21:15:06.042485
ORD84278,CUST5051,2025-03-16T19:58:59,Confirmed,Paid,8525.22,SAR,Petrochemicals,Low,2025-10-08T13:45:22,"35009 Nathan Ramp Suite 108
Port Christopher, MP 64751",Jeddah,Hazardous materials,COD,13.03,134.21,584.32,Maria Perry,Christopher Mueller,2025-10-04T21:15:06.043198,2025-10-04T21:15:06.043198
ORD15362,CUST9441,2025-05-01T17:39:42,Pending,Partial,4903.02,SAR,Fuel Delivery,High,2025-10-22T23:08:03,"937 Catherine Shores
Port Tammieborough, MP 05913",Riyadh,Handle with care,Net 30,4.61,274.16,962.42,Angela Shah DDS,Heather Pruitt,2025-10-04T21:15:06.043918,2025-10-04T21:15:06.043919
ORD57954,CUST6298,2025-06-29T08:05:06,Delivered,Paid,7964.32,SAR,Lubricants,High,2025-10-23T11:45:16,"PSC 2564, Box 0490
APO AP 04357",Taif,Hazardous materials,Net 30,14.58,146.46,615.94,Rebecca Walker,Sean Williamson,2025-10-04T21:15:06.044434,2025-10-04T21:15:06.044435
ORD10573,CUST6304,2025-04-15T13:37:45,Delivered,Paid,3820.25,SAR,Petrochemicals,Low,2025-10-17T15:11:53,"911 Anthony Stream
Bennetthaven, PW 06969",Dammam,No special requirements,Net 30,0.27,142.13,662.12,Timothy Ramos,Amanda Acosta,2025-10-04T21:15:06.045195,2025-10-04T21:15:06.045197
ORD27455,CUST2451,2025-02-05T04:40:31,Delivered,Partial,4197.06,SAR,Services,High,2025-10-10T21:49:22,"426 Alison Track
Goodport, FL 43512",Taif,Handle with care,COD,13.96,312.76,885.09,Megan Koch,Brandon Wilson,2025-10-04T21:15:06.046012,2025-10-04T21:15:06.046013
ORD40389,CUST8385,2025-06-17T19:20:54,Delivered,Pending,13813.13,SAR,Equipment,Medium,2025-10-21T16:26:11,"USS Cruz
FPO AA 18315",Jubail,No special requirements,COD,12.61,120.96,382.92,Karen Lawson,Christopher Miller,2025-10-04T21:15:06.046673,2025-10-04T21:15:06.046674
ORD24628,CUST8746,2025-06-06T14:44:55,Delivered,Paid,92809.0,SAR,Bulk Fuel,High,2025-10-08T11:52:48,"640 Brittany Manor
South Jason, NE 10389",Jeddah,Hazardous materials,Prepaid,9.32,355.46,774.03,Kenneth Welch,Virginia Tucker,2025-10-04T21:15:06.049028,2025-10-04T21:15:06.049033
ORD27629,CUST5670,2025-03-16T06:41:10,Delivered,Paid,1188.99,SAR,Lubricants,High,2025-10-20T09:48:00,"35785 Heather Inlet
Shelbytown, MO 98270",Abha,Express delivery,Net 30,3.45,111.74,202.68,James Young,Margaret Rice,2025-10-04T21:15:06.051545,2025-10-04T21:15:06.051550
ORD53638,CUST2565,2025-05-26T17:26:30,Delivered,Paid,1702.67,SAR,Fuel Delivery,Medium,2025-10-11T06:56:35,"862 Madison Turnpike
Emilyview, WY 03882",Yanbu,Temperature controlled,Net 15,11.57,402.01,471.49,Ronald Zamora,Blake Chandler,2025-10-04T21:15:06.053690,2025-10-04T21:15:06.053694
ORD97355,CUST3760,2025-05-09T06:52:11,Delivered,Pending,93064.22,SAR,Bulk Fuel,High,2025-10-16T06:03:05,"12323 Timothy Port Suite 145
West Danielland, SD 63200",Jazan,Hazardous materials,Prepaid,9.34,246.04,558.13,Tiffany Guzman,Aaron Kerr,2025-10-04T21:15:06.054850,2025-10-04T21:15:06.054854
ORD31439,CUST3861,2025-05-19T15:02:40,Shipped,Paid,3192.49,SAR,Fuel Delivery,Low,2025-10-15T09:20:11,"USNV Hansen
FPO AE 51283",Jazan,No special requirements,Net 30,10.71,95.2,844.66,Patricia Sloan,Michael Woodard,2025-10-04T21:15:06.055844,2025-10-04T21:15:06.055846
ORD72824,CUST4423,2025-05-29T21:07:18,Delivered,Paid,5385.98,SAR,Lubricants,High,2025-10-22T14:49:37,"3419 Tyler Wells
New Ashley, NE 56322",Abha,No special requirements,Net 15,12.75,100.82,958.67,Marcus Kelly,Terri Baker,2025-10-04T21:15:06.056618,2025-10-04T21:15:06.056619
ORD42093,CUST2214,2025-02-11T06:59:11,Delivered,Paid,1371.42,SAR,Services,Low,2025-10-07T01:45:33,"PSC 1080, Box 0532
APO AA 22758",Jeddah,Temperature controlled,Net 15,10.83,403.1,861.32,Brad Sanchez,Nicholas Shepard,2025-10-04T21:15:06.057165,2025-10-04T21:15:06.057166
ORD65151,CUST1381,2025-03-31T05:30:31,Delivered,Paid,656.66,SAR,Fuel Delivery,Low,2025-10-22T03:45:49,"3340 Thomas Port Suite 174
Collinsstad, PR 33658",Dammam,No special requirements,Net 30,14.46,57.85,996.81,Emily Franco,Samantha Brown,2025-10-04T21:15:06.057935,2025-10-04T21:15:06.057936
ORD36989,CUST2300,2025-03-01T19:00:46,Delivered,Partial,23497.48,SAR,Equipment,Medium,2025-10-15T13:45:07,"99371 Garrett Port
South Natalie, AK 15373",Abha,Express delivery,Net 30,8.98,297.67,588.36,Carrie Wagner,Karen Weaver,2025-10-04T21:15:06.058644,2025-10-04T21:15:06.058645
ORD61441,CUST2520,2025-06-05T20:12:12,Processing,Paid,23113.79,SAR,Equipment,High,2025-10-09T04:37:33,"0337 Mills Highway Apt. 926
Jasontown, RI 92977",Jeddah,Hazardous materials,Net 15,12.66,440.35,292.25,Bryan Smith,Gina Thompson,2025-10-04T21:15:06.059392,2025-10-04T21:15:06.059393
ORD49477,CUST3233,2025-02-20T00:22:09,Shipped,Pending,37678.22,SAR,Equipment,Low,2025-10-10T19:10:20,"6629 Warren Meadow
Lake Matthewmouth, MP 16983",Dammam,Temperature controlled,Prepaid,9.68,462.62,428.58,Jessica Brown,Anthony Hudson,2025-10-04T21:15:06.060133,2025-10-04T21:15:06.060134
ORD16535,CUST9570,2025-02-27T20:12:17,In Transit,Paid,3407.11,SAR,Services,High,2025-10-24T17:47:31,"16256 Stewart Port
West Elizabethville, MI 78970",Riyadh,Express delivery,COD,7.14,70.31,473.46,Stephanie Hernandez,Jennifer Flores,2025-10-04T21:15:06.060883,2025-10-04T21:15:06.060884
ORD55014,CUST8774,2025-03-09T04:07:05,Delivered,Paid,40266.84,SAR,Bulk Fuel,Low,2025-10-13T13:32:12,"4280 Lara Junction Suite 122
North Joshua, CO 72763",Abha,Express delivery,Net 30,11.43,147.22,137.71,Pamela Mendez,James Chaney,2025-10-04T21:15:06.061626,2025-10-04T21:15:06.061627
ORD40266,CUST8269,2025-02-17T02:50:04,Delivered,Paid,942.67,SAR,Services,High,2025-10-11T17:12:20,"4976 Curry Plaza Suite 377
Griffinfurt, GU 14552",Yanbu,Temperature controlled,Net 30,5.64,84.42,845.38,Sarah Fischer,James Johnson,2025-10-04T21:15:06.062405,2025-10-04T21:15:06.062405
ORD37009,CUST9221,2025-05-16T17:02:21,Delivered,Paid,7840.98,SAR,Petrochemicals,Low,2025-10-28T13:32:52,"61585 Jackson Field Apt. 678
Johnsonshire, MP 14224",Najran,Hazardous materials,COD,12.41,304.56,618.04,Robert Smith,Cynthia Boyd,2025-10-04T21:15:06.063178,2025-10-04T21:15:06.063179
ORD14628,CUST5092,2025-03-15T12:53:20,Shipped,Paid,19791.53,SAR,Petrochemicals,Medium,2025-10-07T19:44:17,"67780 Hunter Roads Apt. 022
Thomashaven, NV 11951",Riyadh,Temperature controlled,Prepaid,3.33,52.72,786.51,Christopher Martinez,Daniel Chan,2025-10-04T21:15:06.065878,2025-10-04T21:15:06.065881
ORD83859,CUST7388,2025-04-25T07:13:48,Delivered,Paid,10268.04,SAR,Bulk Fuel,Medium,2025-10-15T06:35:23,"USNV Stafford
FPO AP 65563",Jeddah,Hazardous materials,Net 15,7.77,385.76,214.65,Daniel Taylor,Beth Warner,2025-10-04T21:15:06.066601,2025-10-04T21:15:06.066602
