supplier_id,supplier_name,contact_person,phone,email,address,city,country,supplier_type,credit_rating,payment_terms,lead_time_days,quality_rating,on_time_delivery_rate,total_orders,total_value_sar,certifications,created_at
SUP9843,BP,Molly Evans,(898)756-2835x4879,hardingtimothy@example.org,"6055 Danielle Parkways Apt. 870
Brittanymouth, WI 98790",Dammam,Kuwait,Fuel Supplier,B+,COD,16,4.6,0.855,372,9240355.29,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.625455
SUP6930,Logistics Services,Melissa Johnson,310.218.9758x63593,melissa54@example.net,"0730 Malone Cove
Brownfort, VI 54440",Jeddah,UAE,Service Provider,B+,Net 15,22,3.6,0.863,548,9085911.96,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.626087
SUP8651,Maintenance Services,Ashley Burton,784.360.9503x5772,sheila34@example.org,"4895 Lester Ranch Apt. 070
South Olivia, MA 94854",Dammam,Kuwait,Service Provider,A+,Prepaid,8,5.0,0.971,134,3233640.4,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.626728
SUP5062,Iveco Parts,Jeffrey Kelly,897-470-9738x1307,roymoore@example.org,"USCGC Jackson
FPO AE 41449",Kuwait,Bahrain,Parts Supplier,B,Net 30,9,3.5,0.907,335,4084964.99,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.627360
SUP7038,Chevron,Michael Orozco,8077709836,tapiajack@example.com,"74307 Justin Stream
South Jamesfurt, SC 59029",Doha,UAE,Fuel Supplier,A+,COD,15,4.8,0.957,365,2792110.09,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.628217
SUP1067,Mercedes Parts,Vincent Fox,691-553-5614x76677,upaul@example.net,"867 King Lock Apt. 304
Barbarachester, NM 86656",Dammam,Qatar,Parts Supplier,B,Prepaid,11,4.9,0.9,709,964762.48,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.629078
SUP7135,Mercedes Parts,Paul Salas,795-894-4804,denisemiller@example.net,"073 Jenkins Hills Apt. 803
North Andrewhaven, IA 80338",Riyadh,UAE,Parts Supplier,C,Net 30,16,4.9,0.931,775,8554003.83,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.632479
SUP8244,Volvo Parts,Meagan Foster,+1-220-544-2589x71168,deniseanderson@example.com,"441 Maria Drive
Nelsonchester, OH 23790",Jeddah,Bahrain,Parts Supplier,B+,Net 15,9,4.6,0.862,235,6143809.51,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.634445
SUP8200,MAN Parts,Kevin Gonzalez,295-250-2993x74587,youngdevin@example.org,"1970 Daniel Canyon Apt. 880
Jacobsonville, IN 17599",Jeddah,Saudi Arabia,Parts Supplier,C,COD,26,4.4,0.973,687,4232498.6,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.635497
SUP4871,Transportation,Amanda Smith,536.929.4632,snowmelanie@example.com,"34757 Sanchez Brooks Suite 754
Port Tinaland, NE 02094",Kuwait,Qatar,Logistics Partner,B,COD,7,4.0,0.932,809,1742546.19,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.636253
SUP4434,Technology Equipment,George Lee,+1-315-239-7521x54200,samuelblackwell@example.com,"01322 Hinton Shores Apt. 500
Jessicabury, WV 60390",Jeddah,Saudi Arabia,Equipment Supplier,B,COD,29,4.0,0.931,576,2140058.28,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.636981
SUP1672,Aramco,Jennifer Brown,228-535-1352,shannonbryant@example.net,"7449 Mccarty Turnpike
Mejiafort, NM 29603",Dubai,Qatar,Fuel Supplier,B+,Net 30,30,4.7,0.911,895,5086461.91,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.637690
SUP2393,Distribution,Sarah Reed,(946)985-4513x435,tracyterry@example.org,"04550 Hatfield Prairie
Aaronfort, MI 04693",Dammam,Kuwait,Logistics Partner,B,Net 15,17,4.6,0.862,476,9305606.67,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.638376
SUP8929,Maintenance Services,Gina Aguilar,+1-361-934-1650x2991,emily15@example.org,"USCGC Wilson
FPO AP 77225",Dubai,Bahrain,Service Provider,A,Net 30,26,4.7,0.889,973,5492112.18,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.638839
SUP6603,Heavy Equipment,Gary Wiggins,438.894.1850x26192,rgonzalez@example.net,"025 Duffy Hills Apt. 035
Lake Philip, VA 34185",Kuwait,Bahrain,Equipment Supplier,A+,COD,25,3.6,0.909,685,2335262.14,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.639472
SUP3250,Safety Equipment,Regina Carter,(853)418-3601x36874,andre32@example.net,"662 Robert Lodge Apt. 168
Codyborough, ME 08873",Dubai,Qatar,Equipment Supplier,B,COD,26,4.8,0.85,347,6408935.98,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.640031
SUP4139,Logistics Services,Patrick Moore,+1-742-698-6911x7208,laurenvincent@example.net,"Unit 2028 Box 6707
DPO AP 66249",Dammam,Saudi Arabia,Service Provider,A+,COD,25,4.2,0.873,284,7925638.17,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.640520
SUP3233,Shell,Michael Collins,(281)655-6566x73800,brandon66@example.org,"36581 Mark Brook Apt. 236
West Courtneyside, DE 35088",Dammam,Qatar,Fuel Supplier,C,COD,12,4.5,0.909,401,1530668.74,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.641096
SUP1496,Warehousing,Karen Olson,745.824.6437x147,xhughes@example.org,"0394 Alvarez Islands
Anitafurt, PW 98895",Jeddah,Kuwait,Logistics Partner,B+,Net 15,16,4.9,0.948,879,8155564.91,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.641703
SUP6285,Technology Equipment,Stephanie Morgan,001-687-945-2818x81178,shafferrebekah@example.com,"Unit 8445 Box 8506
DPO AE 28907",Dubai,Bahrain,Equipment Supplier,A,Net 30,27,4.7,0.979,433,6602574.39,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.642180
SUP9203,Distribution,Douglas Novak,313.452.1932x2665,tony56@example.org,"433 James Valley Apt. 001
Rodriguezborough, SD 91827",Riyadh,UAE,Logistics Partner,A,Prepaid,12,4.2,0.934,913,1002955.82,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.642764
SUP4680,Scania Parts,Glenn Fitzgerald,(500)719-8132x358,jennalee@example.org,"4137 Charles Divide
Blairside, KY 44682",Dubai,Kuwait,Parts Supplier,B+,Prepaid,13,4.0,0.913,703,9275622.76,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.643438
SUP8869,MAN Parts,Peter Wilson,001-907-877-2969,bholmes@example.net,"621 Crystal Expressway Apt. 091
Nashmouth, MH 07870",Riyadh,UAE,Parts Supplier,C,Prepaid,7,4.7,0.952,149,3134338.26,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.644054
SUP7505,Heavy Equipment,Matthew Lee,8436528799,ktate@example.net,"9866 Thomas Bridge
North Heidishire, DE 91272",Riyadh,UAE,Equipment Supplier,A,Net 15,18,3.9,0.905,867,3548777.29,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.644623
SUP4376,Safety Equipment,Michelle Brown,+1-941-896-4876,travis79@example.com,"51453 Blake Dam Suite 629
East Jameshaven, IL 15776",Doha,Qatar,Equipment Supplier,A+,Prepaid,28,4.0,0.882,49,7692671.9,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.645188
SUP4741,Scania Parts,Matthew Robinson,(661)567-6461x7435,xhamilton@example.net,"53680 Shawn Prairie
Michaelport, MP 34628",Dubai,UAE,Parts Supplier,A,Prepaid,28,4.7,0.876,331,5704977.0,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.645767
SUP2280,Iveco Parts,Amber Bass,001-401-802-7973x63956,huntshaun@example.com,"Unit 1620 Box 5888
DPO AE 65275",Dubai,Kuwait,Parts Supplier,A+,Net 15,1,4.6,0.936,940,2547389.48,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.646237
SUP5050,Heavy Equipment,Jeffrey Sullivan,624.633.4134x0995,jonathonferrell@example.net,"9254 Laura Ridge
South Andre, CA 78202",Dammam,Kuwait,Equipment Supplier,B,COD,18,4.1,0.935,16,5826642.42,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.647611
SUP5413,Consulting Services,Brittany Golden,850.358.9633,mauricewood@example.net,"9842 Ariel Ville
Adamsland, RI 74722",Dammam,UAE,Service Provider,A,Prepaid,1,3.8,0.909,143,5984756.38,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.649603
SUP5236,Scania Parts,Kathryn Carson,941-894-1328,norrisrichard@example.com,"034 Jasmine Expressway
New Joshua, MI 33524",Kuwait,Kuwait,Parts Supplier,A+,Net 30,12,3.5,0.898,390,7343512.49,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.650541
SUP6376,Heavy Equipment,Paul Hernandez,+1-678-456-8501,chelseaavery@example.com,"54513 Lance Point Apt. 107
Shirleyfurt, IL 09386",Kuwait,Kuwait,Equipment Supplier,B+,Net 15,11,3.8,0.909,145,3598928.33,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.651264
SUP1490,Safety Equipment,Kathleen Joseph,225-766-4315x1551,karina64@example.org,"41334 Espinoza Trail
North Eriktown, MI 31188",Kuwait,Bahrain,Equipment Supplier,A+,Prepaid,13,4.6,0.911,118,8593540.46,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.651902
SUP6790,Distribution,Patricia Simpson,+1-918-708-5714x299,william52@example.com,"PSC 3179, Box 1350
APO AP 40791",Jeddah,Saudi Arabia,Logistics Partner,B,COD,13,4.8,0.886,93,1772165.74,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.652284
SUP5881,Safety Equipment,Stephanie Torres,+1-948-330-4959x85728,martineztony@example.net,"398 Lori Springs Suite 788
North Robert, NM 62147",Jeddah,Saudi Arabia,Equipment Supplier,A,Net 30,24,3.6,0.905,779,923512.82,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.652968
SUP8251,Distribution,Patricia Munoz,001-327-222-5782x672,xgould@example.org,"562 Mcknight Ferry
South Jenniferchester, FL 78382",Doha,Bahrain,Logistics Partner,B,Net 30,18,4.3,0.915,401,8890034.79,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.653591
SUP9790,Warehousing,Scott Hunt,(577)650-6820x6690,cberry@example.com,"52880 Perez Viaduct
Lake Susan, OK 80226",Jeddah,Saudi Arabia,Logistics Partner,A,Net 30,19,4.8,0.948,675,4830859.15,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.654202
SUP2754,Warehousing,Tracy Buchanan,338.860.8376x91192,james42@example.com,"PSC 5580, Box 1091
APO AA 50335",Jeddah,UAE,Logistics Partner,C,Net 15,5,4.2,0.916,662,4847039.37,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.654572
SUP5852,Transportation,Joshua Gonzalez,(384)200-5740x658,aosborne@example.net,"218 Ryan Crest
Rhodesfurt, GA 39013",Dammam,Kuwait,Logistics Partner,C,Net 15,30,4.9,0.941,968,1969104.8,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.655173
SUP3798,Maintenance Services,Elaine Price,+1-337-251-5597,sheila67@example.com,"042 Thompson Street
South Vickie, MI 54057",Kuwait,UAE,Service Provider,B,Prepaid,13,4.3,0.881,746,4957749.07,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.655831
SUP3365,Technology Equipment,John Schwartz,588.770.8569x9627,brandonpena@example.net,"045 Sharon Vista
South Heatherburgh, VI 42836",Dubai,Saudi Arabia,Equipment Supplier,C,Net 15,19,4.7,0.912,573,1836647.21,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.656499
SUP1859,Transportation,Nicole Jones,674-868-3276x5165,conradgina@example.net,"4276 Williams Extensions
Lindaburgh, GA 13008",Dubai,Qatar,Logistics Partner,A,COD,11,4.8,0.951,595,6945865.63,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.657319
SUP4646,Distribution,John Newton,3893891183,nstanley@example.com,"204 Morse Plaza Suite 136
New Michelleside, OH 58816",Kuwait,Bahrain,Logistics Partner,B,Prepaid,23,3.5,0.885,167,2708653.99,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.657955
SUP8635,MAN Parts,Joseph Johnson,218.594.2762,zimmermanjennifer@example.com,"540 Robert Prairie Suite 934
Jamieview, DE 70752",Doha,Saudi Arabia,Parts Supplier,C,Prepaid,5,4.3,0.856,308,7265911.62,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.658619
SUP6559,Warehousing,Michael Woods,534.803.9831x2218,billysilva@example.org,"8676 Samantha Green
South Jenniferland, WY 32059",Jeddah,UAE,Logistics Partner,A,Net 30,28,3.6,0.861,71,7861392.89,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.659266
SUP4245,Chevron,Christina Mccullough,367.538.2098x016,jennifer71@example.net,"850 Amanda Manors
Hernandezburgh, SD 82222",Dubai,UAE,Fuel Supplier,C,Net 15,27,3.9,0.855,604,5148789.46,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.659841
SUP2734,Logistics Services,Lindsey Fritz,+1-611-237-9195x690,charleswatkins@example.org,"USNV Lowe
FPO AA 79145",Riyadh,Qatar,Service Provider,B+,Net 15,19,4.7,0.97,361,5655554.55,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.660402
SUP8589,Safety Equipment,Bryan Mclaughlin,(339)650-2670x300,wryan@example.org,"95517 Randy Causeway Suite 898
North Brandon, PR 17751",Dubai,Saudi Arabia,Equipment Supplier,C,Net 30,20,4.5,0.871,209,4757368.95,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.660997
SUP1488,Mercedes Parts,Sheri Welch,624-324-9726x756,sarah24@example.net,"6667 Danielle Union Suite 098
Huntview, OR 74088",Dubai,Saudi Arabia,Parts Supplier,B,COD,8,4.0,0.852,11,8399513.39,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.661586
SUP5781,Total,Dawn Shaw,(979)971-2911x51891,markjohnson@example.org,"474 Mcknight Road Apt. 367
East Calvin, AL 14013",Dubai,Bahrain,Fuel Supplier,A,Net 30,6,4.3,0.903,923,3340278.7,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.662277
SUP8915,Chevron,Sharon Perez,6815123935,jenniferphillips@example.org,"09019 Francis Rapids Suite 433
Newtonburgh, MH 65614",Jeddah,Qatar,Fuel Supplier,B+,Net 30,21,3.6,0.901,439,4529068.0,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.663008
SUP6533,Scania Parts,Lisa Clark,4957835962,xcarroll@example.org,"96613 Theresa Avenue
Johnsonmouth, AL 42162",Dammam,Bahrain,Parts Supplier,C,Prepaid,3,3.7,0.947,927,3577197.45,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.664975
SUP5685,Shell,Brian Ho,001-794-909-4007x40538,vcarney@example.net,"59066 Haas Spring Suite 058
Jessicafort, GU 78785",Riyadh,Kuwait,Fuel Supplier,B,Prepaid,5,3.6,0.932,850,875003.4,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.665994
SUP3281,Iveco Parts,Dr. William Hebert,986.987.5047x7672,carolyngomez@example.net,"PSC 5050, Box 4098
APO AE 55869",Riyadh,Kuwait,Parts Supplier,A+,Prepaid,12,3.5,0.962,533,7784812.31,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.666496
SUP2802,Shell,Douglas Martinez,4312494596,brettmoore@example.com,"6359 Trevor Track
Turnerburgh, CT 19961",Riyadh,UAE,Fuel Supplier,A+,Prepaid,2,4.3,0.969,183,8693555.82,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.667173
SUP3921,Total,Mark Mitchell,+1-239-220-5869,xhansen@example.org,"254 Susan Street Suite 546
East Jeremiahfort, DC 52108",Kuwait,Bahrain,Fuel Supplier,C,Net 30,29,4.0,0.948,141,6810793.36,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.667766
SUP3929,Iveco Parts,Cathy Hughes,(497)282-9771x8746,timothy91@example.org,"Unit 1587 Box 1606
DPO AA 39581",Jeddah,UAE,Parts Supplier,A,Prepaid,4,3.8,0.959,602,2869142.79,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.668147
SUP8689,Distribution,Karen Scott,221.312.8640x715,vanessabrown@example.com,"2916 King Underpass
New Natalie, FM 96814",Doha,Qatar,Logistics Partner,A+,Net 30,16,4.5,0.912,592,7668696.7,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.668825
SUP7499,Maintenance Services,James Carson,2287555796,phillipsmichelle@example.org,"7827 Ashley Expressway
Erikafurt, MH 48327",Dubai,Kuwait,Service Provider,A,Net 15,2,5.0,0.932,917,2937173.06,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.669481
SUP3491,Safety Equipment,Kristina Green,377.507.3855,dmeyer@example.net,"902 Mendez Junction
Tamarahaven, SC 82494",Kuwait,UAE,Equipment Supplier,B,Net 15,23,4.6,0.931,382,3643972.07,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.670378
SUP6329,Chevron,Carlos Fernandez,001-432-848-2576x618,kevinnash@example.org,"82132 Amanda Rapids
Deniseborough, AR 93273",Jeddah,Bahrain,Fuel Supplier,A,COD,7,3.9,0.89,533,5124031.16,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.671287
SUP1853,Warehousing,Troy Richard,214.669.5721x58128,hgarcia@example.org,"07824 Bradley Mills Apt. 068
South Harold, FL 01146",Kuwait,Bahrain,Logistics Partner,C,Net 30,16,4.0,0.924,998,7472696.46,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.671948
SUP9030,Distribution,Jason Webster,2592326546,kelly03@example.com,"0210 Romero Extension Suite 385
South Jamesfort, SC 37077",Dammam,Kuwait,Logistics Partner,B+,Net 15,28,3.7,0.968,519,1969203.66,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.672566
SUP4617,BP,Dennis Andrews,+1-727-751-7402,rburke@example.net,"192 Huynh Spring
Reedburgh, KS 98662",Doha,Kuwait,Fuel Supplier,A,Net 15,30,3.5,0.979,298,1150437.21,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.673214
SUP9591,BP,Sydney Daniels,542-895-3620,romerosamantha@example.com,"39788 Schwartz Keys Apt. 136
New Kenneth, FM 18847",Kuwait,Bahrain,Fuel Supplier,C,COD,21,4.9,0.889,332,6553408.49,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.673937
SUP8339,Technology Equipment,Stacey Villanueva,605-328-4882x52297,allenjessica@example.net,"04307 Robin Glens Suite 241
South Maryside, IL 55798",Riyadh,Bahrain,Equipment Supplier,C,Net 30,5,4.1,0.922,256,2954591.61,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.674809
SUP1828,Consulting Services,Elizabeth Wilson,001-667-861-0331x935,donald48@example.com,"9886 Evans Springs
West Donnaport, DC 22280",Jeddah,Kuwait,Service Provider,A,Prepaid,6,4.6,0.868,684,9903874.45,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.675677
SUP7807,Logistics Services,Lori Berger,477.296.8700x851,samanthanorris@example.com,"43025 Pacheco Cove Apt. 497
Port Annebury, SC 87155",Kuwait,Qatar,Service Provider,B,Net 30,18,4.5,0.869,950,5290560.96,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.676589
SUP3789,Warehousing,Breanna Campbell,622.981.6562x87844,moorekelly@example.com,"52061 Grace Crossing
Port Todd, GU 99728",Dammam,Qatar,Logistics Partner,A+,COD,27,4.1,0.906,114,3972168.67,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.677409
SUP1562,Technology Equipment,Autumn Woods,539-414-2929,teresamontgomery@example.com,"88608 Luis Mount
Smithport, OK 88581",Dubai,UAE,Equipment Supplier,B,COD,24,3.7,0.952,692,6493309.52,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.678242
SUP1019,Warehousing,James Arnold,(714)702-6015x49020,brittanywatts@example.org,"830 Frank Ramp
Keithborough, CO 12083",Riyadh,Qatar,Logistics Partner,A+,Net 30,25,4.1,0.852,390,5583431.44,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.679065
SUP5278,MAN Parts,Dorothy Flores,317.463.8383x87987,lisa24@example.net,"165 Chapman Squares
Johnsonmouth, PW 29072",Riyadh,Bahrain,Parts Supplier,A,Prepaid,1,4.4,0.926,404,5441192.48,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.679750
SUP1136,Mercedes Parts,Brandy Shelton,(727)699-6703x5030,christina32@example.org,"452 Smith Union
North Ashleyville, NE 68224",Doha,Saudi Arabia,Parts Supplier,C,COD,27,4.1,0.963,339,7015255.74,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.683109
SUP3807,Technology Equipment,Steven Johnson,+1-711-836-7014x57259,ashley53@example.org,"7196 Frank Valley
Joelside, CO 36688",Dubai,Bahrain,Equipment Supplier,A+,Net 15,8,4.0,0.965,22,587808.08,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.684077
SUP5040,Mercedes Parts,Henry Hernandez,843.403.7916x09137,elizabethbrown@example.net,"6542 Clayton Summit Suite 103
Ronaldtown, MD 94917",Doha,Saudi Arabia,Parts Supplier,C,COD,30,3.5,0.947,426,6775243.27,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.684864
SUP4470,Logistics Services,Haley Conley,491.207.4065x28738,nathanharris@example.com,"88229 Antonio Island Suite 715
New Rachael, WY 09671",Jeddah,Qatar,Service Provider,A+,Prepaid,2,3.8,0.978,720,6390243.84,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.685545
SUP3783,Heavy Equipment,Mr. Antonio Gallegos,(422)749-8814,rodriguezjohn@example.org,"70485 Scott Streets Apt. 016
Martinezchester, ND 13764",Dammam,Kuwait,Equipment Supplier,C,COD,21,3.5,0.974,764,3112027.84,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.686256
SUP5379,Volvo Parts,Joanna Gill,(939)299-2190x0259,sjohnson@example.net,"33528 Aaron Forks Suite 203
Turnerberg, MA 31738",Dubai,Kuwait,Parts Supplier,A+,Net 30,30,4.5,0.918,663,4041532.66,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.686886
SUP1781,Chevron,Mr. Craig Brewer,(428)706-1615x013,albert46@example.com,"32066 Travis Flats
Lake Angela, CO 43539",Dammam,Qatar,Fuel Supplier,B+,COD,18,4.8,0.932,561,5285231.61,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.687441
SUP9898,Shell,Karen Wright,618-562-1358x276,lisarodriguez@example.org,"PSC 9715, Box 7906
APO AE 72412",Dammam,Saudi Arabia,Fuel Supplier,A+,Prepaid,21,4.9,0.886,804,6014313.81,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.687914
SUP5879,Mercedes Parts,Tammy Shah,+1-354-725-6871x4623,jeffreyray@example.org,"39256 Burnett Pines Suite 851
New Katherine, PA 67806",Dubai,Bahrain,Parts Supplier,B+,Net 15,15,4.6,0.864,265,7030052.9,"['ISO 9001', 'ISO 14001', 'OHSAS 18001', 'API Certification', 'CE Marking']",2025-10-04T21:15:16.688655
