maintenance_id,vehicle_id,maintenance_date,maintenance_type,technician_id,technician_name,depot_location,cost_sar,duration_hours,parts_replaced,mileage_at_service,next_service_due,warranty_expiry,service_notes,quality_rating,maintenance_categories,tools_used,safety_checks,environmental_impact,created_at
MNT52084,ALD8524,2025-04-06T21:01:57,Brake Inspection,TECH4776,Michael Moody,Jazan Depot,1328.25,4.72,"['Brake Pads', 'Brake Discs']",154085,2025-05-28T21:01:57,2026-01-15T21:01:57,Routine maintenance completed successfully,3.9,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': True, 'engine': False, 'transmission': False}","{'oil_waste_liters': 8.125076071077224, 'hazardous_waste_kg': 8.031341213967643, 'co2_emissions_kg': 139.83529198777964}",2025-10-04T23:49:55.037636
MNT38936,ALD1889,2025-03-16T01:57:48,Brake Inspection,TECH8768,Michelle Vega,Riyadh Depot,1335.91,4.12,"['Brake Pads', 'Brake Discs']",449225,2025-04-18T01:57:48,2025-12-08T01:57:48,Routine maintenance completed successfully,3.7,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': False, 'engine': False, 'transmission': True}","{'oil_waste_liters': 5.149260676932687, 'hazardous_waste_kg': 7.779491079938933, 'co2_emissions_kg': 65.99469347667224}",2025-10-04T23:49:55.038459
MNT62617,ALD5730,2025-04-19T18:54:14,Electrical Check,TECH3933,Heidi Anderson,Jazan Depot,628.67,3.39,['Brake Pads'],135415,2025-08-06T18:54:14,2025-11-10T18:54:14,Success environment fire number either high religious. Investment everybody tough each worry.,3.8,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': False, 'engine': True, 'transmission': False}","{'oil_waste_liters': 11.880408284347425, 'hazardous_waste_kg': 3.6802274185624233, 'co2_emissions_kg': 57.5036065111872}",2025-10-04T23:49:55.039714
MNT84338,ALD6242,2025-02-13T00:25:54,Emergency Repair,TECH4277,Jacob Rhodes DDS,Jeddah Depot,966.01,3.0,"['Transmission Fluid', 'Timing Belt', 'Alternator', 'Fuel Pump', 'Spark Plugs']",155602,2025-04-05T00:25:54,2025-09-11T00:25:54,"Still another add a. Hair their throw wear cup perform east.
Example few focus along he stage. Tax city table season at party.",3.5,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': False, 'engine': False, 'transmission': False}","{'oil_waste_liters': 7.21934996958705, 'hazardous_waste_kg': 5.864884200452284, 'co2_emissions_kg': 179.1333662159525}",2025-10-04T23:49:55.040942
MNT11961,ALD9475,2025-05-12T18:59:38,Warranty Service,TECH3437,Darryl Hunter,Dammam Depot,1088.55,4.63,"['Alternator', 'Fuel Filter', 'Fuel Pump']",494808,2025-10-08T18:59:38,2025-11-28T18:59:38,"Heart themselves claim kitchen great. Person various not country board. Per animal performance party pretty quality still.
Million your every.",4.6,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': False, 'engine': True, 'transmission': False}","{'oil_waste_liters': 19.670188417442684, 'hazardous_waste_kg': 5.6245882126758495, 'co2_emissions_kg': 67.94063520638642}",2025-10-04T23:49:55.041916
MNT68686,ALD6991,2025-03-03T03:32:41,Safety Inspection,TECH6972,Diane French,Yanbu Depot,640.06,3.56,['Timing Belt'],345653,2025-04-17T03:32:41,2025-08-13T03:32:41,Speak production quite wife likely. Baby peace prevent information money security.,4.7,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': True, 'engine': False, 'transmission': False}","{'oil_waste_liters': 17.819515648452036, 'hazardous_waste_kg': 3.0279032797886716, 'co2_emissions_kg': 161.4733802203632}",2025-10-04T23:49:55.047458
MNT80039,ALD5397,2025-06-20T03:48:28,Preventive Maintenance,TECH9240,Tamara Graham,Jazan Depot,1762.33,5.36,['Fuel Filter'],137604,2025-12-17T03:48:28,2026-05-18T03:48:28,Routine maintenance completed successfully,4.6,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': False, 'engine': False, 'transmission': True}","{'oil_waste_liters': 8.644628029104584, 'hazardous_waste_kg': 8.921544012571758, 'co2_emissions_kg': 89.69998111047329}",2025-10-04T23:49:55.048151
MNT31262,ALD6617,2025-03-16T00:58:27,Transmission Service,TECH8736,Douglas Smith,Jazan Depot,1018.39,5.34,['Timing Belt'],113793,2025-08-12T00:58:27,2025-07-08T00:58:27,Routine maintenance completed successfully,4.2,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': True, 'engine': True, 'transmission': True}","{'oil_waste_liters': 7.617282662488023, 'hazardous_waste_kg': 2.7465061986247323, 'co2_emissions_kg': 140.66251838713123}",2025-10-04T23:49:55.048836
MNT79863,ALD8044,2025-02-27T23:42:03,Transmission Service,TECH4010,Adam Frost,Haditha Depot,566.29,3.27,['Brake Pads'],259727,2025-04-30T23:42:03,2025-07-30T23:42:03,Ready ten however her employee into research girl. Western data part future reveal computer. Your resource forward ok administration increase worry.,3.6,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': False, 'engine': False, 'transmission': False}","{'oil_waste_liters': 18.361091705768107, 'hazardous_waste_kg': 8.554439988377837, 'co2_emissions_kg': 163.06413802592283}",2025-10-04T23:49:55.050502
MNT79036,ALD2037,2025-04-01T13:25:57,Transmission Service,TECH6831,Brad Gardner,Haditha Depot,1446.3,1.25,"['Fuel Pump', 'Engine Oil']",254135,2025-07-21T13:25:57,2026-01-30T13:25:57,Determine form skill stand the knowledge. Want resource dog foot. Work could call use.,4.7,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': False, 'engine': True, 'transmission': False}","{'oil_waste_liters': 12.843037706463225, 'hazardous_waste_kg': 7.913614751773546, 'co2_emissions_kg': 51.484929292876345}",2025-10-04T23:49:55.071813
MNT73446,ALD8580,2025-05-15T02:41:22,Brake Inspection,TECH2268,David Bryan,Riyadh Depot,682.83,4.69,"['Brake Pads', 'Brake Discs']",233752,2025-06-15T02:41:22,2025-11-17T02:41:22,Threat art focus live exactly teacher. Occur could receive on score stay walk. Order information computer both resource.,4.7,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': True, 'engine': False, 'transmission': False}","{'oil_waste_liters': 6.8672855978496905, 'hazardous_waste_kg': 8.179449836474669, 'co2_emissions_kg': 174.71504227960526}",2025-10-04T23:49:55.072889
MNT22811,ALD1599,2025-05-18T18:54:14,Emergency Repair,TECH1047,Todd Gonzalez,Riyadh Depot,2243.62,4.78,"['Air Filter', 'Brake Pads', 'Tires', 'Alternator', 'Spark Plugs']",221931,2025-08-25T18:54:14,2025-12-25T18:54:14,Routine maintenance completed successfully,4.2,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': True, 'engine': False, 'transmission': True}","{'oil_waste_liters': 16.287795000821376, 'hazardous_waste_kg': 7.683534548029137, 'co2_emissions_kg': 79.04565422964221}",2025-10-04T23:49:55.073415
MNT32775,ALD5039,2025-06-09T06:50:40,Tire Replacement,TECH5471,Derek Johnson,Dammam Depot,1253.69,5.29,['Tires'],338626,2025-09-19T06:50:40,2026-03-20T06:50:40,Routine maintenance completed successfully,3.6,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': True, 'engine': False, 'transmission': False}","{'oil_waste_liters': 19.27501203138163, 'hazardous_waste_kg': 3.256781986873745, 'co2_emissions_kg': 121.50907376104166}",2025-10-04T23:49:55.073869
MNT31411,ALD3083,2025-06-12T14:18:26,Electrical Check,TECH4060,Zachary Sanchez,Dammam Depot,1042.22,3.82,"['Fuel Pump', 'Air Filter', 'Alternator']",474993,2025-09-28T14:18:26,2026-04-12T14:18:26,"Difference however list nearly week cover civil. We pass summer. Professional perform day sense figure.
Require perform difference both lot.",3.7,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': True, 'engine': False, 'transmission': False}","{'oil_waste_liters': 13.259832048544999, 'hazardous_waste_kg': 6.625099301389877, 'co2_emissions_kg': 142.26716605729922}",2025-10-04T23:49:55.074673
MNT88006,ALD6719,2025-06-19T00:35:39,Warranty Service,TECH7175,April Travis,Riyadh Depot,458.21,1.38,"['Coolant', 'Brake Discs', 'Fuel Filter']",116522,2025-11-28T00:35:39,2026-05-23T00:35:39,Final issue where news course toward true. Human huge choice modern across road someone.,3.9,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': True, 'engine': True, 'transmission': False}","{'oil_waste_liters': 17.87155724365907, 'hazardous_waste_kg': 9.097664261155389, 'co2_emissions_kg': 127.91354149672178}",2025-10-04T23:49:55.083521
MNT32412,ALD5657,2025-05-04T19:45:15,Brake Inspection,TECH8370,Donald Sanchez,Jeddah Depot,942.21,3.7,"['Brake Pads', 'Brake Discs']",474605,2025-10-04T19:45:15,2025-12-26T19:45:15,Routine maintenance completed successfully,3.9,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': False, 'engine': False, 'transmission': True}","{'oil_waste_liters': 14.654013530170065, 'hazardous_waste_kg': 8.851090608742478, 'co2_emissions_kg': 140.9474918038411}",2025-10-04T23:49:55.086026
MNT24161,ALD8647,2025-06-03T22:23:52,Tire Replacement,TECH3908,Melinda Johnson,Dammam Depot,1896.11,4.73,['Tires'],143403,2025-07-28T22:23:52,2025-10-27T22:23:52,Routine maintenance completed successfully,4.5,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': False, 'engine': True, 'transmission': False}","{'oil_waste_liters': 13.114837190116303, 'hazardous_waste_kg': 7.467235169561902, 'co2_emissions_kg': 102.52617980328371}",2025-10-04T23:49:55.086834
MNT77586,ALD2454,2025-04-01T08:12:11,Oil Change,TECH5081,Robert Ellis,Riyadh Depot,364.62,2.19,"['Engine Oil', 'Oil Filter']",364551,2025-05-31T08:12:11,2025-09-18T08:12:11,Exist feeling whose do ground. First former hospital any top future.,4.9,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': True, 'engine': False, 'transmission': True}","{'oil_waste_liters': 12.030817447956009, 'hazardous_waste_kg': 9.715850582084347, 'co2_emissions_kg': 160.3832846327251}",2025-10-04T23:49:55.087901
MNT11355,ALD6370,2025-02-05T14:48:34,Annual Service,TECH1577,Christina Mcdaniel,Yanbu Depot,1732.65,1.87,['Engine Oil'],149919,2025-05-15T14:48:34,2025-12-13T14:48:34,Since daughter bed property. Trial own free pressure career memory all contain.,4.3,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': False, 'engine': False, 'transmission': False}","{'oil_waste_liters': 7.041830229805689, 'hazardous_waste_kg': 6.9269867261542535, 'co2_emissions_kg': 71.7345964127984}",2025-10-04T23:49:55.089648
MNT97786,ALD1734,2025-01-16T07:39:37,Preventive Maintenance,TECH7216,Casey Cox,Jazan Depot,1194.98,5.72,"['Battery', 'Starter Motor']",476543,2025-06-04T07:39:37,2025-09-24T07:39:37,"Energy fish charge. Future pull opportunity mind situation statement specific.
Chance every unit tell. Than measure effort media health move.",4.5,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': False, 'engine': True, 'transmission': True}","{'oil_waste_liters': 16.09129119425768, 'hazardous_waste_kg': 4.17280991608285, 'co2_emissions_kg': 137.49262595261843}",2025-10-04T23:49:55.090565
MNT44007,ALD2741,2025-01-08T12:00:01,Preventive Maintenance,TECH5808,Michael Phillips,Dammam Depot,622.41,5.83,"['Brake Pads', 'Starter Motor']",233210,2025-06-23T12:00:01,2025-04-12T12:00:01,Red scene move ago. Season account agree think everything prevent street. Society chance dark decision area meeting.,3.8,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': True, 'engine': False, 'transmission': False}","{'oil_waste_liters': 19.0505106517082, 'hazardous_waste_kg': 2.631158410902613, 'co2_emissions_kg': 113.75842801286805}",2025-10-04T23:49:55.091427
MNT81191,ALD5977,2025-05-04T09:40:30,Transmission Service,TECH1930,Erica Floyd,Haditha Depot,915.13,3.12,"['Spark Plugs', 'Tires']",261346,2025-06-06T09:40:30,2026-02-16T09:40:30,Consumer arm across American. Buy sort black type knowledge development official. Our clear movement choice economic.,4.2,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': False, 'engine': False, 'transmission': True}","{'oil_waste_liters': 13.984150865928006, 'hazardous_waste_kg': 7.634287939917151, 'co2_emissions_kg': 69.28234363403533}",2025-10-04T23:49:55.101831
MNT90507,ALD2076,2025-04-01T17:22:52,Emergency Repair,TECH7288,Morgan Davenport,Riyadh Depot,3511.87,6.81,"['Starter Motor', 'Alternator']",440143,2025-07-08T17:22:52,2026-02-08T17:22:52,"Act sea huge ball likely. Nothing least consider reason especially evidence production drive.
Direction moment itself.",5.0,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': False, 'engine': True, 'transmission': True}","{'oil_waste_liters': 5.623523838938368, 'hazardous_waste_kg': 8.377975070336062, 'co2_emissions_kg': 187.8531435438815}",2025-10-04T23:49:55.104659
MNT94430,ALD9191,2025-06-08T17:37:26,Preventive Maintenance,TECH6229,Regina Smith,Jeddah Depot,670.12,1.08,['Transmission Fluid'],391756,2025-07-24T17:37:26,2026-04-20T17:37:26,Also family range form today your. Wish build tonight share life laugh soldier fast. Program challenge next from Democrat no author.,4.9,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': False, 'engine': True, 'transmission': True}","{'oil_waste_liters': 15.5159933914008, 'hazardous_waste_kg': 5.313653059649085, 'co2_emissions_kg': 133.7226941176441}",2025-10-04T23:49:55.107582
MNT34059,ALD6754,2025-03-27T14:32:27,Preventive Maintenance,TECH2993,Christopher Mcdaniel,Riyadh Depot,401.5,1.81,"['Fuel Filter', 'Timing Belt', 'Air Filter']",303406,2025-07-30T14:32:27,2025-08-09T14:32:27,Routine maintenance completed successfully,5.0,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': True, 'engine': False, 'transmission': False}","{'oil_waste_liters': 14.579581199172042, 'hazardous_waste_kg': 6.762801532388322, 'co2_emissions_kg': 70.37508438722693}",2025-10-04T23:49:55.108242
MNT33598,ALD1548,2025-03-28T02:02:59,Emergency Repair,TECH1529,Richard Hayes,Yanbu Depot,2401.1,6.35,"['Brake Pads', 'Battery']",246554,2025-07-22T02:02:59,2025-08-22T02:02:59,Policy push role approach team. Present paper popular attention movie.,4.9,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': False, 'engine': True, 'transmission': True}","{'oil_waste_liters': 18.9493074429922, 'hazardous_waste_kg': 8.777150298353035, 'co2_emissions_kg': 127.85274270902548}",2025-10-04T23:49:55.113025
MNT10949,ALD7133,2025-01-15T18:49:55,Engine Repair,TECH3899,Leslie Smith,Haditha Depot,2948.95,9.26,"['Timing Belt', 'Fuel Filter', 'Transmission Fluid', 'Tires', 'Starter Motor']",346898,2025-06-08T18:49:55,2025-09-19T18:49:55,Then look many question picture. Alone anything customer. Information key either own without dog every. High growth hundred actually free.,3.6,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': False, 'engine': False, 'transmission': True}","{'oil_waste_liters': 15.13151777321669, 'hazardous_waste_kg': 8.841474989324468, 'co2_emissions_kg': 135.4347417236874}",2025-10-04T23:49:55.114192
MNT69238,ALD2804,2025-05-03T13:10:08,Warranty Service,TECH3923,Mary Wong,Jeddah Depot,1916.14,1.62,"['Tires', 'Transmission Fluid']",200239,2025-07-13T13:10:08,2026-04-25T13:10:08,Routine maintenance completed successfully,4.0,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': True, 'engine': False, 'transmission': False}","{'oil_waste_liters': 6.450399608314848, 'hazardous_waste_kg': 1.8530624601295012, 'co2_emissions_kg': 171.81308703916795}",2025-10-04T23:49:55.114791
MNT76683,ALD3896,2025-06-25T05:11:34,Safety Inspection,TECH7227,Tracy Robinson,Riyadh Depot,799.24,5.41,['Battery'],70013,2025-08-26T05:11:34,2025-11-07T05:11:34,Serious they and. Data that open approach huge rather government.,4.2,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': False, 'engine': True, 'transmission': False}","{'oil_waste_liters': 9.546393173725566, 'hazardous_waste_kg': 9.073778947762579, 'co2_emissions_kg': 197.14321942682597}",2025-10-04T23:49:55.115889
MNT10558,ALD9361,2025-03-21T12:32:06,Routine Service,TECH8282,Rebecca Mccormick,Jeddah Depot,396.59,1.12,"['Starter Motor', 'Oil Filter']",120250,2025-05-15T12:32:06,2025-11-12T12:32:06,Routine maintenance completed successfully,4.1,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': True, 'engine': True, 'transmission': False}","{'oil_waste_liters': 12.819420753311144, 'hazardous_waste_kg': 2.101227774056176, 'co2_emissions_kg': 129.007634612402}",2025-10-04T23:49:55.116809
MNT99460,ALD7101,2025-05-16T05:50:44,Safety Inspection,TECH5042,William Hall,Jazan Depot,1109.0,3.49,['Starter Motor'],322913,2025-06-21T05:50:44,2026-03-26T05:50:44,"Officer base since mind key game beautiful.
Approach everybody low reality. Popular question physical analysis stuff these.",4.0,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': False, 'engine': True, 'transmission': True}","{'oil_waste_liters': 12.822359015470361, 'hazardous_waste_kg': 3.8591634657644334, 'co2_emissions_kg': 110.57964773723637}",2025-10-04T23:49:55.118994
MNT30591,ALD9160,2025-06-28T14:03:29,Safety Inspection,TECH2628,Chad Scott,Jeddah Depot,1941.99,1.1,['Engine Oil'],353906,2025-12-04T14:03:29,2025-10-31T14:03:29,"Plan wonder assume. Ready according property forward seat.
Mrs work yeah.",4.6,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': True, 'engine': False, 'transmission': True}","{'oil_waste_liters': 14.401432395787872, 'hazardous_waste_kg': 6.312679543404029, 'co2_emissions_kg': 116.98077805609165}",2025-10-04T23:49:55.120106
MNT52708,ALD8626,2025-06-03T07:40:08,Electrical Check,TECH2968,Duane Hughes,Jazan Depot,1370.39,3.52,"['Battery', 'Timing Belt', 'Air Filter']",173287,2025-09-23T07:40:08,2026-02-25T07:40:08,Population we down deal. Certain whatever almost during capital. Next this world about out meeting. Or under let pass shake institution.,4.6,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': True, 'engine': True, 'transmission': False}","{'oil_waste_liters': 13.974661942713384, 'hazardous_waste_kg': 1.087028540666965, 'co2_emissions_kg': 116.96520678275884}",2025-10-04T23:49:55.120959
MNT35451,ALD7912,2025-04-19T06:00:23,Preventive Maintenance,TECH4422,Eric Green,Yanbu Depot,1319.66,2.71,"['Alternator', 'Coolant', 'Starter Motor']",335382,2025-07-22T06:00:23,2026-03-20T06:00:23,Routine maintenance completed successfully,4.1,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': True, 'engine': False, 'transmission': True}","{'oil_waste_liters': 14.774001719232306, 'hazardous_waste_kg': 4.823209555418341, 'co2_emissions_kg': 181.62694832490885}",2025-10-04T23:49:55.121534
MNT24160,ALD1440,2025-01-23T12:23:53,Tire Replacement,TECH4968,Ryan Reid,Haditha Depot,1563.09,4.9,['Tires'],382465,2025-04-20T12:23:53,2025-09-04T12:23:53,Cause particularly some huge. Between support big station notice smile. Since pressure respond should.,4.1,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': False, 'engine': False, 'transmission': False}","{'oil_waste_liters': 11.975854561956758, 'hazardous_waste_kg': 5.17539274319753, 'co2_emissions_kg': 120.20696723973921}",2025-10-04T23:49:55.122551
MNT81841,ALD3136,2025-03-31T11:35:05,Oil Change,TECH1457,Gerald Pitts,Haditha Depot,649.44,1.86,"['Engine Oil', 'Oil Filter']",398766,2025-05-05T11:35:05,2025-09-16T11:35:05,"Those moment door subject.
Matter them nation team pattern so. Charge ask company.",4.4,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': False, 'engine': False, 'transmission': True}","{'oil_waste_liters': 18.732674245225805, 'hazardous_waste_kg': 5.939319024267336, 'co2_emissions_kg': 157.86784375690172}",2025-10-04T23:49:55.125194
MNT64256,ALD8668,2025-05-16T12:13:40,Transmission Service,TECH2260,Christopher Lewis,Yanbu Depot,1101.91,5.08,"['Engine Oil', 'Brake Pads', 'Transmission Fluid']",256696,2025-09-12T12:13:40,2026-02-11T12:13:40,Routine maintenance completed successfully,4.9,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': True, 'engine': False, 'transmission': True}","{'oil_waste_liters': 9.152498400175428, 'hazardous_waste_kg': 7.444408517291404, 'co2_emissions_kg': 145.22333937799363}",2025-10-04T23:49:55.131623
MNT87669,ALD8418,2025-03-28T21:29:48,Engine Repair,TECH2023,David Henry,Haditha Depot,2332.05,8.63,"['Oil Filter', 'Brake Pads', 'Air Filter', 'Fuel Pump']",80043,2025-06-03T21:29:48,2026-03-26T21:29:48,Routine maintenance completed successfully,4.1,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': True, 'engine': True, 'transmission': False}","{'oil_waste_liters': 17.981075764686267, 'hazardous_waste_kg': 2.109852148566885, 'co2_emissions_kg': 96.43787557932426}",2025-10-04T23:49:55.132201
MNT90120,ALD5935,2025-04-08T05:00:33,Electrical Check,TECH3020,Daniel Anthony,Dammam Depot,861.17,2.74,"['Brake Discs', 'Spark Plugs', 'Timing Belt']",117444,2025-08-03T05:00:33,2026-01-31T05:00:33,Contain prove else remain. Push minute identify blood follow trade general.,3.8,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': False, 'engine': True, 'transmission': True}","{'oil_waste_liters': 6.104020962092411, 'hazardous_waste_kg': 9.09654784461698, 'co2_emissions_kg': 81.09346199076379}",2025-10-04T23:49:55.133252
MNT73871,ALD3565,2025-04-20T02:35:19,Emergency Repair,TECH6536,Luis Smith,Dammam Depot,3601.34,2.79,"['Alternator', 'Engine Oil', 'Fuel Pump', 'Transmission Fluid', 'Fuel Filter']",491047,2025-06-26T02:35:19,2025-08-01T02:35:19,Routine maintenance completed successfully,4.4,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': False, 'engine': True, 'transmission': False}","{'oil_waste_liters': 13.439177526162762, 'hazardous_waste_kg': 3.7588582047839076, 'co2_emissions_kg': 190.0612823685206}",2025-10-04T23:49:55.135627
